# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.021	-0.043	-0.011
0.024	-0.055	-0.009
0.024	-0.061	-0.010
0.021	-0.047	-0.016
0.014	-0.049	-0.011
0.018	-0.045	-0.018
0.022	-0.054	-0.036
0.023	-0.060	-0.040
0.020	-0.093	-0.037
0.019	-0.127	-0.035
0.021	-0.113	-0.056
0.021	-0.142	-0.036
0.020	-0.168	-0.056
0.007	-0.181	-0.059
0.006	-0.181	-0.078
0.004	-0.198	-0.091
0.012	-0.203	-0.068
0.020	-0.164	-0.069
0.019	-0.151	-0.072
0.022	-0.159	-0.088
0.011	-0.179	-0.081
0.005	-0.205	-0.086
0.011	-0.213	-0.077
0.016	-0.203	-0.068
0.012	-0.203	-0.077
0.013	-0.213	-0.097
0.009	-0.223	-0.082
0.017	-0.242	-0.071
0.020	-0.254	-0.069
0.022	-0.245	-0.059
0.012	-0.249	-0.072
0.010	-0.217	-0.063
0.014	-0.213	-0.076
0.025	-0.227	-0.070
0.025	-0.208	-0.060
0.020	-0.200	-0.058
0.018	-0.169	-0.061
0.012	-0.144	-0.060
0.006	-0.151	-0.064
0.014	-0.131	-0.056
0.019	-0.123	-0.050
0.017	-0.094	-0.055
0.008	-0.105	-0.047
0.016	-0.093	-0.042
0.020	-0.111	-0.053
0.016	-0.116	-0.060
0.014	-0.095	-0.044
0.015	-0.101	-0.040
0.010	-0.103	-0.039
0.015	-0.114	-0.042
0.021	-0.113	-0.030
0.018	-0.106	-0.015
0.020	-0.103	-0.039
0.016	-0.099	-0.028
0.005	-0.099	-0.034
0.007	-0.088	-0.045
0.013	-0.084	-0.049
0.011	-0.082	-0.029
0.011	-0.072	-0.026
0.010	-0.079	-0.020
0.021	-0.091	-0.014
0.022	-0.106	-0.010
0.024	-0.090	-0.029
0.009	-0.080	-0.032
0.009	-0.078	-0.021
0.010	-0.064	-0.034
0.011	-0.056	-0.013
0.018	-0.050	-0.024
0.009	-0.045	-0.019
0.017	-0.044	-0.020
0.011	-0.031	0.004
0.011	-0.045	0.006
0.017	-0.032	0.004
0.022	-0.036	-0.011
0.018	-0.034	-0.003
0.015	-0.024	0.001
0.011	-0.044	0.009
0.017	-0.037	0.017
0.017	-0.028	0.008
0.022	-0.029	0.000
0.011	-0.051	0.006
0.011	-0.034	0.005
0.015	-0.030	0.001
0.019	-0.024	0.006
0.019	-0.027	0.008
0.023	-0.035	0.005
0.022	-0.027	0.003
0.013	-0.029	0.011
0.004	-0.040	0.007
0.015	-0.015	-0.004
0.020	-0.016	0.004
0.017	-0.008	0.002
0.002	0.005	0.006
0.009	0.010	-0.002
0.019	-0.008	0.004
0.017	-0.007	0.011
0.015	0.004	0.017
0.016	-0.006	-0.030
0.017	-0.015	-0.027
0.025	-0.026	-0.027
0.030	-0.010	-0.016
0.030	0.000	-0.002
0.026	-0.016	0.002
0.025	-0.006	-0.001
0.017	-0.025	0.014
0.016	-0.014	-0.002
0.021	-0.002	0.000
0.018	0.000	0.020
0.021	0.007	0.023
0.014	0.007	0.024
0.019	0.007	0.031
0.016	-0.014	0.017
0.018	-0.000	0.014
0.007	-0.005	0.016
0.009	-0.001	0.022
0.009	0.014	0.016
0.018	0.008	0.024
0.023	0.008	0.011
0.015	0.011	0.015
0.018	0.017	0.015
0.009	0.018	0.017
0.006	0.000	0.006
0.012	0.012	0.004
0.018	0.013	0.006
0.020	0.015	0.006
0.019	0.019	0.015
0.016	-0.002	0.016
0.022	-0.001	0.022
0.022	-0.001	0.017
0.020	0.006	0.013
0.011	-0.008	0.016
0.003	0.002	0.019
0.012	0.001	0.005
0.016	0.009	0.013
0.015	0.014	0.023
0.018	0.011	0.019
0.018	0.011	0.021
0.015	0.018	0.023
0.012	0.007	0.019
0.022	0.014	0.014
0.024	-0.005	0.018
0.027	0.005	0.009
0.011	0.012	0.017
0.018	0.012	0.021
0.022	0.003	0.016
0.018	0.004	0.010
0.012	0.013	0.017
0.013	0.004	0.022
0.013	0.013	0.007
0.018	0.013	0.002
0.024	0.011	-0.001
0.018	0.017	0.012
0.019	0.008	0.011
0.020	0.009	0.020
0.018	-0.017	0.022
0.017	-0.003	0.011
0.025	0.007	0.006
0.024	0.001	0.004
0.023	0.009	0.011
0.016	-0.009	0.019
0.025	-0.009	0.028
0.023	-0.014	0.013
0.019	0.003	0.004
-0.001	0.015	0.013
0.002	0.014	0.012
0.006	0.014	0.001
0.009	0.008	0.014
0.011	0.020	0.003
0.010	0.003	0.019
0.017	0.006	0.014
0.011	0.015	0.025
0.010	-0.002	0.013
0.015	0.005	0.006
0.019	0.005	0.001
0.017	0.006	0.005
0.018	0.010	0.007
0.015	0.010	0.006
0.020	-0.001	0.002
0.015	0.005	0.003
0.019	0.010	0.006
0.010	0.007	0.012
0.003	0.009	0.020
0.007	0.019	0.007
0.016	0.016	0.016
0.018	0.015	0.012
0.020	0.012	0.015
0.018	0.010	0.020
0.015	0.017	0.027
0.008	-0.006	0.023
0.016	0.006	0.011
0.022	0.006	0.017
0.022	0.019	0.008
0.019	0.020	0.021
0.025	0.015	0.024
0.028	0.007	0.014
0.018	0.007	0.010
0.009	0.007	0.018
0.010	0.006	0.023
0.005	0.003	0.018
0.011	0.007	0.013
0.016	0.015	0.009
0.024	0.022	0.017
0.026	0.006	0.015
0.023	0.013	0.012
0.019	0.004	0.021
0.016	0.010	0.004
0.022	0.007	0.004
0.022	0.006	0.003
0.024	0.016	0.017
0.015	0.007	0.019
0.022	0.019	0.021
0.021	-0.001	0.011
0.021	0.000	0.006
0.011	0.004	0.013
0.008	-0.009	0.011
0.011	0.000	0.006
0.013	0.003	0.014
0.019	0.017	0.022
0.022	0.020	0.027
0.025	0.010	0.013
0.017	-0.001	0.009
0.009	-0.010	0.010
0.012	-0.018	0.007
0.021	-0.019	0.006
0.017	-0.010	0.006
0.019	0.005	0.018
0.017	-0.005	0.015
0.025	-0.000	0.023
0.021	-0.014	0.021
0.022	0.002	0.019
0.013	-0.002	0.021
0.014	-0.023	0.021
0.015	-0.029	0.007
0.020	-0.023	0.014
0.019	-0.016	0.017
0.022	-0.019	0.008
0.019	0.003	0.016
0.014	0.010	0.020
0.014	-0.006	0.017
0.024	-0.002	0.011
0.030	-0.003	0.026
0.025	-0.007	0.020
0.017	0.004	0.023
0.022	-0.009	0.018
0.027	-0.028	0.017
0.022	-0.038	0.012
0.011	-0.034	0.011
0.016	-0.039	0.016
0.012	-0.024	0.016
0.019	-0.012	0.016
0.021	-0.021	0.006
0.020	-0.026	0.005
0.017	-0.022	0.003
0.016	-0.011	0.017
0.005	-0.024	0.009
0.005	-0.029	-0.004
0.012	-0.035	-0.008
0.010	-0.037	-0.011
0.013	-0.024	-0.008
0.009	-0.035	-0.004
0.015	-0.034	0.007
0.015	-0.052	0.006
0.015	-0.053	0.004
0.009	-0.044	0.012
0.012	-0.039	0.004
0.011	-0.039	-0.006
0.015	-0.045	0.003
0.019	-0.046	0.016
0.021	-0.038	0.020
0.028	-0.046	-0.002
0.020	-0.035	0.006
0.011	-0.046	0.003
0.014	-0.023	0.000
0.024	-0.055	0.006
0.018	-0.053	0.005
0.017	-0.032	0.016
0.013	-0.029	-0.004
0.022	-0.064	-0.000
0.019	-0.068	0.009
0.021	-0.070	0.003
0.007	-0.070	0.003
-0.002	-0.058	0.013
0.010	-0.049	0.001
0.019	-0.043	0.012
0.016	-0.028	-0.002
0.014	-0.036	0.002
0.017	-0.052	0.014
0.013	-0.058	0.004
0.010	-0.048	0.001
0.018	-0.074	-0.009
0.024	-0.062	0.001
0.023	-0.079	-0.008
0.018	-0.078	-0.005
0.024	-0.113	-0.004
0.027	-0.117	-0.008
0.018	-0.130	-0.004
0.013	-0.127	-0.004
0.016	-0.130	-0.010
0.008	-0.121	-0.017
0.016	-0.155	-0.020
0.023	-0.154	-0.063
0.020	-0.144	-0.050
0.021	-0.134	-0.050
0.022	-0.116	-0.056
0.009	-0.115	-0.063
0.008	-0.136	-0.059
0.012	-0.155	-0.063
0.018	-0.193	-0.076
0.020	-0.146	-0.057
0.019	-0.162	-0.036
0.026	-0.147	-0.033
0.022	-0.165	-0.061
0.020	-0.164	-0.085
0.008	-0.166	-0.075
0.010	-0.144	-0.054
0.013	-0.155	-0.069
0.019	-0.178	-0.089
0.021	-0.165	-0.083
0.021	-0.137	-0.082
0.025	-0.166	-0.089
0.019	-0.159	-0.077
0.013	-0.145	-0.080
0.014	-0.148	-0.063
0.024	-0.160	-0.056
0.027	-0.152	-0.047
0.023	-0.121	-0.043
0.016	-0.102	-0.042
0.018	-0.089	-0.040
0.016	-0.104	-0.043
0.017	-0.119	-0.040
0.011	-0.119	-0.036
0.004	-0.119	-0.025
0.015	-0.121	-0.048
0.023	-0.098	-0.040
0.026	-0.113	-0.043
0.026	-0.126	-0.043
0.024	-0.107	-0.030
0.019	-0.095	-0.023
0.015	-0.099	-0.037
0.015	-0.101	-0.034
0.018	-0.107	-0.027
0.018	-0.137	-0.024
0.016	-0.111	-0.026
0.019	-0.110	-0.008
0.024	-0.105	-0.015
0.017	-0.111	-0.027
0.009	-0.083	-0.021
0.007	-0.081	-0.012
0.007	-0.107	-0.026
0.011	-0.108	-0.010
0.019	-0.080	-0.027
0.017	-0.063	-0.006
0.016	-0.061	-0.009
0.017	-0.044	-0.002
0.004	-0.051	0.002
0.007	-0.032	-0.002
0.012	-0.022	-0.008
0.013	-0.016	-0.013
0.017	-0.014	0.005
0.015	-0.011	0.011
0.023	-0.017	0.023
0.021	-0.036	0.017
0.020	-0.018	0.013
0.008	-0.006	0.016
0.006	-0.016	0.020
0.012	-0.015	0.003
0.017	-0.017	0.017
0.023	-0.006	0.021
0.022	-0.000	0.021
0.026	0.004	0.008
0.019	-0.003	0.012
0.008	-0.024	0.009
0.014	-0.013	0.003
0.018	-0.011	-0.005
0.020	-0.000	-0.000
0.019	0.005	0.009
0.015	-0.002	0.012
0.019	-0.013	0.015
0.020	-0.006	0.015
0.017	0.002	0.006
0.004	0.000	0.005
-0.006	0.006	0.016
0.004	0.013	0.008
0.013	0.009	0.008
0.013	0.020	0.004
0.015	0.012	0.008
0.014	0.014	0.012
0.010	0.010	0.019
0.008	0.006	0.016
0.014	0.010	0.010
0.020	0.017	0.016
0.025	0.025	0.019
0.022	0.026	0.018
0.022	0.017	0.018
0.019	-0.002	0.013
0.011	-0.001	0.006
-0.001	0.009	0.017
0.005	0.009	0.020
0.004	0.010	0.014
0.013	0.004	0.017
0.021	0.006	0.012
0.020	0.000	0.016
0.019	-0.003	0.014
0.017	0.002	0.022
0.005	0.004	0.026
0.007	0.006	0.012
0.014	0.018	0.009
0.016	0.003	0.004
0.014	0.015	0.016
0.015	0.003	0.014
0.020	0.001	0.017
0.022	-0.002	0.006
0.020	0.004	0.007
0.011	0.010	0.016
0.009	0.006	0.018
0.011	0.011	0.010
0.015	0.006	0.015
0.022	0.007	0.012
0.021	0.010	0.015
0.023	0.003	0.013
0.014	0.013	0.015
0.004	0.002	0.010
0.014	0.009	-0.002
0.023	-0.005	-0.003
0.017	0.003	-0.010
0.019	0.008	0.005
0.014	-0.003	0.016
0.017	-0.011	0.025
0.015	-0.009	0.020
0.018	0.001	0.008
0.012	-0.002	0.012
0.007	0.010	0.011
0.012	0.004	0.008
0.019	-0.003	0.010
0.017	0.010	0.013
0.018	-0.007	0.013
0.021	-0.006	0.016
0.013	0.001	0.022
0.010	0.003	0.017
0.015	0.008	0.016
0.015	0.021	0.025
0.018	0.023	0.014
0.017	0.024	0.027
0.021	0.023	0.030
0.026	0.003	0.013
0.014	0.001	0.004
0.008	0.007	0.014
0.009	0.005	0.021
0.004	0.005	0.012
0.007	0.002	0.016
0.015	0.016	0.008
0.015	0.016	0.007
0.009	0.013	0.003
0.012	0.013	0.016
0.003	0.008	0.025
0.005	0.007	0.014
0.015	0.012	0.010
0.015	0.003	0.002
0.015	0.012	0.008
0.016	0.013	0.014
0.020	0.005	0.016
0.020	-0.001	0.018
0.019	0.000	0.013
0.007	0.002	0.002
0.008	0.004	0.013
0.010	0.011	-0.001
0.016	0.009	0.014
0.021	0.017	0.004
0.023	0.019	0.012
0.028	0.010	0.006
0.016	0.018	0.020
0.008	0.004	0.012
0.017	0.016	0.012
0.025	0.011	0.016
0.024	0.021	0.007
0.020	0.018	0.015
0.016	0.017	0.020
0.018	0.008	0.026
0.022	0.009	0.014
0.024	0.017	0.010
0.013	0.009	0.014
0.006	0.011	0.023
0.015	0.009	0.012
0.021	0.011	0.023
0.019	0.018	0.016
0.016	0.014	0.022
0.012	0.020	0.026
0.010	0.023	0.032
0.011	0.007	0.024
0.013	0.010	0.023
0.017	0.014	0.025
0.024	0.024	0.027
0.019	0.015	0.030
0.020	0.027	0.029
0.027	0.010	0.022
0.019	0.014	0.016
0.009	0.020	0.020
0.010	0.012	0.023
0.010	0.021	0.018
0.015	0.014	0.016
0.019	0.018	0.019
0.021	0.023	0.019
0.023	0.016	0.016
0.009	0.021	0.021
0.004	0.013	0.028
0.006	0.006	0.013
0.013	0.004	0.018
0.014	-0.006	0.010
0.017	0.006	0.015
0.015	0.004	0.023
0.022	-0.006	0.020
0.020	-0.016	0.010
0.018	-0.008	0.008
0.013	-0.002	0.006
0.011	-0.003	0.006
0.010	-0.002	-0.004
0.017	-0.003	0.004
0.020	0.008	0.002
0.011	0.017	0.013
0.019	0.003	0.011
0.006	0.006	0.012
0.004	-0.002	0.012
0.008	0.012	0.005
0.013	-0.003	0.006
0.012	0.001	0.007
0.012	0.006	0.015
0.012	0.001	0.016
0.018	-0.010	0.017
0.020	-0.016	0.014
0.018	-0.004	0.014
0.011	-0.009	0.015
0.003	-0.017	0.020
0.010	-0.013	0.011
0.019	-0.022	0.023
0.022	-0.020	0.022
0.020	-0.010	0.020
0.021	-0.003	0.022
0.012	-0.006	0.030
0.008	-0.024	0.011
0.013	-0.019	0.012
0.014	-0.007	0.020
0.017	0.005	0.018
0.013	0.004	0.019
0.020	0.011	0.018
0.019	-0.004	0.012
0.016	-0.021	0.001
0.007	-0.017	0.011
0.006	-0.020	0.018
0.004	-0.029	0.013
0.013	-0.025	0.008
0.015	-0.012	-0.003
0.017	-0.015	0.007
0.017	-0.013	0.006
0.012	-0.004	0.012
0.006	-0.019	0.019
0.009	-0.022	0.000
0.016	-0.017	-0.008
0.021	-0.031	-0.011
0.022	-0.021	0.000
0.018	-0.022	0.011
0.025	-0.021	0.018
0.021	-0.025	0.019
0.017	-0.019	0.010
0.009	-0.010	0.002
0.013	-0.026	0.010
0.011	-0.019	-0.002
0.019	-0.013	0.010
0.021	-0.007	-0.006
0.017	-0.016	0.010
0.019	-0.031	0.006
0.003	-0.030	0.007
0.005	-0.039	0.003
0.014	-0.040	-0.010
0.020	-0.031	-0.020
0.020	-0.030	-0.018
0.017	-0.035	-0.006
0.015	-0.037	-0.001
0.019	-0.051	0.006
0.019	-0.048	0.003
0.018	-0.045	-0.007
0.007	-0.080	-0.009
-0.002	-0.062	-0.004
0.007	-0.057	-0.015
0.010	-0.076	-0.005
0.014	-0.069	-0.022
0.016	-0.086	-0.017
0.015	-0.111	-0.012
0.009	-0.135	-0.020
0.008	-0.124	-0.021
0.015	-0.138	-0.021
0.018	-0.131	-0.019
0.023	-0.123	-0.012
0.017	-0.160	-0.024
0.019	-0.138	-0.033
0.016	-0.145	-0.032
0.015	-0.129	-0.033
0.005	-0.108	-0.050
0.009	-0.118	-0.056
0.010	-0.087	-0.048
0.019	-0.074	-0.026
0.023	-0.074	-0.035
0.018	-0.071	-0.032
0.015	-0.059	-0.024
0.013	-0.053	-0.034
0.004	-0.065	-0.023
0.004	-0.063	-0.040
0.015	-0.061	-0.035
0.015	-0.048	-0.020
0.018	-0.029	-0.001
0.012	-0.050	-0.011
0.014	-0.061	-0.008
0.018	-0.071	-0.031
0.020	-0.063	-0.029
0.006	-0.060	-0.018
0.007	-0.066	0.005
0.011	-0.068	-0.012
0.019	-0.062	-0.002
0.022	-0.055	-0.000
0.016	-0.055	-0.000
0.024	-0.055	0.004
0.014	-0.062	-0.003
0.013	-0.068	-0.011
0.022	-0.058	-0.006
0.028	-0.083	-0.004
0.022	-0.088	-0.010
0.019	-0.069	-0.031
0.016	-0.075	-0.025
0.019	-0.072	-0.011
0.017	-0.073	-0.018
0.015	-0.074	-0.015
0.008	-0.081	-0.009
-0.000	-0.081	-0.009
0.009	-0.054	-0.018
0.019	-0.053	-0.003
0.015	-0.057	-0.016
0.015	-0.063	-0.009
0.015	-0.036	-0.004
0.006	-0.018	-0.001
0.004	-0.034	-0.009
0.011	-0.020	-0.010
0.012	-0.018	0.002
0.016	-0.012	0.001
0.010	-0.012	-0.008
0.019	-0.005	0.001
0.016	-0.011	0.021
0.013	-0.020	0.015
0.011	-0.011	0.022
0.017	-0.013	0.005
0.017	-0.002	0.002
0.022	-0.004	0.012
0.026	0.010	0.002
0.023	0.002	0.010
0.021	-0.005	-0.000
0.021	0.004	0.008
0.008	0.005	0.013
0.009	0.001	0.002
0.018	-0.002	0.004
0.019	0.011	0.007
0.019	0.012	0.010
0.018	0.007	0.019
0.023	0.006	-0.004
0.026	-0.006	-0.003
0.024	0.010	-0.007
0.015	0.018	0.007
0.015	0.004	0.018
0.014	0.013	0.003
0.020	0.011	0.013
0.023	0.006	0.008
0.022	0.008	0.000
0.028	0.003	0.005
0.017	0.002	0.007
0.011	-0.003	0.006
0.017	0.009	0.003
0.022	-0.007	0.010
0.020	-0.001	0.006
0.015	0.010	0.010
0.014	0.007	0.012
0.022	-0.001	0.022
0.019	-0.003	0.016
0.022	0.006	0.009
0.012	-0.000	0.018
0.003	0.008	0.021
0.007	0.011	0.007
0.017	0.012	0.004
0.018	0.015	0.004
0.017	0.005	0.005
0.017	0.013	0.008
0.011	0.022	0.025
0.009	0.015	0.016
0.016	0.018	0.001
0.015	0.019	0.013
0.019	0.019	0.015
0.016	0.010	0.022
0.019	0.019	0.028
0.021	-0.006	0.031
0.022	-0.000	0.020
0.011	0.007	0.022
0.013	0.010	0.024
0.019	0.014	0.017
0.021	0.009	0.012
0.026	0.020	0.007
0.021	0.018	0.015
0.026	0.020	0.012
0.021	0.022	0.016
0.011	0.013	0.021
0.012	0.010	0.012
0.017	0.006	0.012
0.017	0.015	0.007
0.019	0.019	0.015
0.011	0.014	0.014
0.020	0.015	0.023
0.019	-0.006	0.019
0.018	0.001	0.008
0.005	0.002	0.009
0.003	0.004	0.012
0.007	0.014	0.003
0.014	0.011	0.010
0.012	0.025	0.017
0.011	0.021	0.007
0.019	0.016	0.019
0.008	0.023	0.029
0.006	0.005	0.020
0.012	0.018	0.008
0.021	0.009	0.018
0.020	0.020	0.004
0.012	0.025	0.012
0.017	0.021	0.015
0.022	0.000	0.021
0.023	0.005	0.018
0.019	0.014	0.014
0.009	0.010	0.024
0.000	0.017	0.024
0.008	0.021	0.016
0.015	0.021	0.019
0.014	0.018	0.021
0.016	0.010	0.017
0.015	0.017	0.023
0.009	0.011	0.024
0.005	-0.008	0.017
0.012	0.004	-0.004
0.013	0.007	0.006
0.020	0.017	0.003
0.015	0.018	0.005
0.021	0.017	0.020
0.022	-0.006	0.031
0.018	0.003	0.019
0.008	0.013	0.023
0.008	0.011	0.024
0.012	0.020	0.020
0.020	0.020	0.015
0.024	0.017	0.012
0.022	0.022	0.023
0.019	0.019	0.011
0.007	0.017	0.017
0.006	0.012	0.005
0.007	0.015	-0.005
0.015	0.005	-0.004
0.018	0.017	-0.002
0.017	0.017	-0.009
0.012	0.017	-0.005
0.017	0.020	0.013
0.018	0.006	0.008
0.014	0.012	0.005
0.007	0.018	0.020
0.005	0.009	0.017
0.005	0.018	0.019
0.010	0.010	0.019
0.008	0.002	0.015
0.012	0.008	0.007
0.020	-0.001	0.013
0.010	0.012	0.021
0.007	-0.003	0.019
0.016	0.005	0.017
0.019	-0.009	0.021
0.022	0.005	0.010
0.015	0.005	0.011
0.015	0.004	0.020
0.021	-0.014	0.025
0.020	-0.007	0.022
0.019	0.000	0.015
0.012	0.004	0.018
0.005	0.013	0.014
0.010	0.017	0.009
0.018	0.019	0.018
0.026	0.021	0.019
0.024	0.017	0.017
0.020	0.020	0.020
0.015	0.008	0.025
0.010	-0.000	0.020
0.017	0.004	0.001
0.018	0.001	0.007
0.023	0.012	0.014
0.018	0.011	0.015
0.018	0.019	0.017
0.014	-0.012	0.017
0.012	0.003	0.012
0.005	0.001	0.020
0.010	0.003	0.032
0.010	-0.001	0.021
0.013	0.005	0.021
0.020	0.008	0.019
0.017	-0.003	0.021
0.018	-0.008	0.018
0.006	-0.002	0.021
-0.004	-0.003	0.026
-0.002	-0.002	0.016
0.007	-0.003	0.013
0.014	0.004	0.009
0.019	0.012	0.018
0.012	0.002	0.020
0.021	-0.000	0.024
0.017	-0.011	0.017
0.018	0.002	0.009
0.009	0.006	0.004
0.004	0.005	0.007
0.009	0.009	0.010
0.017	-0.003	0.019
0.019	-0.012	0.020
0.016	-0.011	0.006
0.022	-0.007	0.013
0.008	0.001	0.018
0.007	-0.010	0.013
0.014	-0.019	-0.009
0.023	-0.030	0.000
0.021	-0.020	-0.001
0.016	-0.007	0.009
0.015	-0.007	0.001
0.019	-0.008	0.011
0.019	-0.005	0.006
0.023	0.006	-0.006
0.015	0.000	0.008
0.015	0.002	0.016
0.017	0.008	-0.002
0.019	0.018	0.005
0.031	0.018	0.006
0.026	-0.000	0.000
0.022	0.002	0.012
0.016	-0.010	0.011
0.013	-0.030	0.008
0.017	-0.009	0.001
0.019	-0.001	0.010
0.022	0.006	0.009
0.016	0.005	0.011
0.024	0.002	0.012
0.022	-0.022	0.016
0.018	-0.019	0.001
0.009	-0.004	0.005
0.005	-0.008	0.014
0.015	0.003	0.009
0.020	-0.008	0.009
0.023	0.004	0.004
0.020	0.003	0.008
0.028	-0.014	0.003
0.014	-0.006	0.008
0.006	-0.011	0.018
0.006	-0.008	0.009
0.013	-0.018	0.009
0.017	-0.004	0.006
0.018	-0.007	0.006
0.012	-0.026	0.015
0.015	-0.037	0.023
0.015	-0.053	0.018
0.014	-0.070	0.023
0.013	-0.050	0.026
0.010	-0.050	0.022
0.010	-0.038	0.019
0.016	-0.032	0.020
0.017	-0.025	0.008
0.018	-0.028	0.003
0.017	-0.031	0.008
0.001	-0.020	0.019
0.000	-0.047	0.015
0.005	-0.029	0.002
0.015	-0.034	0.013
0.018	-0.017	-0.006
0.017	-0.033	-0.008
0.016	-0.063	0.004
0.021	-0.061	0.019
0.021	-0.051	-0.005
0.029	-0.035	-0.004
0.018	-0.036	0.004
0.014	-0.041	0.007
0.018	-0.017	0.000
0.021	-0.016	-0.002
0.012	-0.019	-0.002
0.013	-0.029	-0.007
0.015	-0.012	-0.015
0.015	-0.004	-0.021
0.005	-0.030	-0.026
0.013	-0.018	-0.021
0.014	-0.036	-0.013
0.019	-0.042	-0.009
0.015	-0.065	-0.012
0.022	-0.044	-0.023
0.019	-0.058	-0.009
0.017	-0.048	-0.011
0.007	-0.049	-0.010
0.008	-0.050	-0.014
0.020	-0.033	-0.019
0.022	-0.035	-0.024
0.022	-0.022	-0.021
0.014	-0.014	-0.023
0.018	-0.023	-0.023
0.008	-0.024	-0.013
0.002	-0.030	-0.010
0.006	-0.047	-0.017
0.013	-0.039	-0.011
0.010	-0.029	-0.015
0.011	-0.013	0.003
0.013	-0.037	0.008
0.016	-0.040	0.007
0.015	-0.041	0.011
0.013	-0.024	0.012
0.016	-0.011	0.013
0.011	-0.026	0.015
0.015	-0.015	-0.003
0.017	-0.007	0.004
0.018	-0.002	0.013
0.018	-0.001	0.002
0.021	0.001	0.010
0.007	0.002	0.010
0.005	-0.017	0.011
0.010	-0.014	-0.017
0.019	-0.011	-0.001
0.015	-0.004	0.002
0.011	0.008	0.018
0.014	0.005	0.019
0.021	-0.006	0.028
0.022	-0.006	0.014
0.025	0.001	0.009
0.015	0.001	0.015
0.006	-0.006	0.022
0.017	-0.006	0.014
0.021	-0.004	0.025
0.022	0.007	0.023
0.019	-0.007	0.020
0.016	0.009	0.024
0.020	0.012	0.016
0.013	-0.003	0.011
0.019	0.008	-0.003
0.014	0.013	0.003
0.022	0.020	0.005
0.012	0.016	0.012
0.021	0.018	0.017
0.020	-0.001	0.022
0.017	0.006	0.016
0.008	0.017	0.019
0.017	0.004	0.022
0.020	0.013	0.015
0.022	0.006	0.008
0.029	0.010	0.005
0.023	0.013	0.014
0.027	0.009	0.007
0.020	0.010	0.021
0.007	0.015	0.027
0.012	0.013	0.014
0.018	0.004	0.008
0.017	0.005	0.008
0.018	0.015	0.015
0.016	0.008	0.017
0.022	0.011	0.022
0.021	0.004	0.017
0.019	0.007	0.023
0.013	0.010	0.025
0.013	0.003	0.022
0.014	0.012	0.021
0.020	0.009	0.019
0.022	0.019	0.018
0.020	0.023	0.012
0.023	0.020	0.017
0.006	0.025	0.026
0.003	0.006	0.020
0.013	0.011	0.004
0.021	0.011	0.015
0.022	0.016	0.010
0.010	0.021	0.016
0.014	0.021	0.015
0.017	0.001	0.020
0.016	0.001	0.015
0.023	0.007	0.021
0.012	-0.006	0.023
0.007	-0.003	0.035
0.012	0.000	0.025
0.015	0.009	0.016
0.015	0.013	0.020
0.017	0.003	0.018
0.020	0.011	0.020
0.016	0.016	0.029
0.010	0.004	0.030
0.015	0.010	0.014
0.012	0.012	0.022
0.017	0.023	0.017
0.010	0.019	0.016
0.022	0.023	0.024
0.021	0.011	0.031
0.019	0.015	0.018
0.009	0.017	0.025
0.010	0.010	0.025
0.015	0.016	0.016
0.020	0.012	0.017
0.025	0.018	0.008
0.020	0.022	0.009
0.021	0.019	0.010
0.017	0.019	0.017
0.008	0.024	0.023
0.013	0.013	0.014
0.017	0.013	0.016
0.014	0.018	0.013
0.014	0.021	0.025
0.010	0.014	0.024
0.016	0.013	0.025
0.019	-0.005	0.024
0.021	0.012	0.028
0.008	0.013	0.031
0.005	0.010	0.029
0.009	0.020	0.023
0.013	0.019	0.032
0.014	0.023	0.027
0.017	0.026	0.017
0.022	0.010	0.015
0.003	0.013	0.023
0.006	0.002	0.019
0.009	0.010	0.002
0.016	0.005	0.011
0.020	0.015	0.005
0.014	0.022	0.008
0.016	0.013	0.015
0.020	0.002	0.026
0.022	0.008	0.005
0.026	0.012	0.008
0.011	0.005	0.015
0.005	0.010	0.019
0.010	0.004	0.012
0.017	0.012	0.002
0.016	0.014	0.013
0.015	0.009	0.012
0.016	0.012	0.020
0.017	0.018	0.028
0.014	0.002	0.023
0.016	0.002	0.006
0.018	0.009	0.012
0.024	0.016	0.007
0.012	0.011	0.012
0.018	0.007	0.020
0.016	-0.008	0.032
0.018	0.006	0.019
0.009	0.012	0.026
0.010	0.001	0.031
0.008	0.013	0.013
0.014	0.014	0.019
0.020	0.023	0.013
0.012	0.027	0.018
0.013	0.014	0.014
0.007	0.015	0.019
-0.006	0.017	0.023
0.003	0.003	0.013
0.014	-0.002	0.009
0.022	0.006	0.013
0.018	0.015	0.016
0.014	0.005	0.022
0.020	-0.001	0.013
0.019	-0.013	0.015
0.016	-0.006	0.008
