# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. SFIP with 150 VDC. Short (500 ns) integration gate. Started by using diode laser and Stark Broadening of 27f.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
347	-220.92	-0.0551978	-0.0560561	0.309018	-0.00758362	
348	-220.82	-0.0551978	-0.0560561	0.308064	-0.00758362	
349	-221.22	-0.0551978	-0.0560561	0.286361	-0.00758362	
350	-221.52	-0.0551978	-0.0560561	0.288959	-0.00758362	
351	-221.92	-0.0551978	-0.0560561	0.291261	-0.00758362	
352	-222.32	-0.0551978	-0.0560561	0.297772	-0.00758362	
353	-222.82	-0.0551978	-0.0560561	0.307703	-0.00758362	
354	-223.52	-0.0551978	-0.0560561	0.304348	-0.00758362	
355	-224.02	-0.0551978	-0.0560561	0.29376	-0.00758362	
356	-224.52	-0.0551978	-0.0560561	0.311418	-0.00758362	
