# Title: Diode Laser Frequency Scan, Stark Map in 6.6 V/cm.
# Note: Diode Laser Frequency Scan, No MW or Modulation, 40 V Top to Bot. NO WAVELENGTH DATA, JUST APPLIED VOLTAGE
# Type:	Frequency
# Hittite Freq:	18509.7 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Target:	Full Manifold in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	NaN
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	f	n	nb	s	sb
1072.000	-1.072	1.000	0.000	0.397	0.008
1073.000	-1.073	1.000	0.000	0.493	0.008
1074.000	-1.074	1.000	0.000	0.411	0.008
1075.000	-1.075	1.000	0.000	0.335	0.008
1076.000	-1.076	1.000	0.000	0.477	0.008
1077.000	-1.077	1.000	0.000	0.435	0.008
1078.000	-1.078	1.000	0.000	0.281	0.008
1079.000	-1.079	1.000	0.000	0.177	0.008
1080.000	-1.080	1.000	0.000	0.214	0.008
1081.000	-1.081	1.000	0.000	0.285	0.008
1082.000	-1.082	1.000	0.000	0.154	0.008
1083.000	-1.083	1.000	0.000	0.160	0.008
1084.000	-1.084	1.000	0.000	0.142	0.008
1085.000	-1.085	1.000	0.000	0.128	0.008
1086.000	-1.086	1.000	0.000	0.114	0.008
1087.000	-1.087	1.000	0.000	0.120	0.008
1088.000	-1.088	1.000	0.000	0.169	0.008
1089.000	-1.089	1.000	0.000	0.125	0.008
1090.000	-1.090	1.000	0.000	0.131	0.008
1091.000	-1.091	1.000	0.000	0.110	0.008
1092.000	-1.092	1.000	0.000	0.106	0.008
1093.000	-1.093	1.000	0.000	0.087	0.008
1094.000	-1.094	1.000	0.000	0.073	0.008
1095.000	-1.095	1.000	0.000	0.074	0.008
1096.000	-1.096	1.000	0.000	0.054	0.008
1097.000	-1.097	1.000	0.000	0.101	0.008
1098.000	-1.098	1.000	0.000	0.052	0.008
1099.000	-1.099	1.000	0.000	0.105	0.008
1100.000	-1.100	1.000	0.000	0.071	0.008
1101.000	-1.101	1.000	0.000	0.044	0.008
1102.000	-1.102	1.000	0.000	0.079	0.008
1103.000	-1.103	1.000	0.000	0.057	0.008
1104.000	-1.104	1.000	0.000	0.137	0.008
1105.000	-1.105	1.000	0.000	0.058	0.008
1106.000	-1.106	1.000	0.000	0.116	0.008
1107.000	-1.107	1.000	0.000	0.107	0.008
1108.000	-1.108	1.000	0.000	0.068	0.008
1109.000	-1.109	1.000	0.000	0.147	0.008
1110.000	-1.110	1.000	0.000	0.096	0.008
1111.000	-1.111	1.000	0.000	0.103	0.008
1112.000	-1.112	1.000	0.000	0.158	0.008
1113.000	-1.113	1.000	0.000	0.117	0.008
1114.000	-1.114	1.000	0.000	0.142	0.008
1115.000	-1.115	1.000	0.000	0.268	0.008
1116.000	-1.116	1.000	0.000	0.219	0.008
1117.000	-1.117	1.000	0.000	0.145	0.008
1118.000	-1.118	1.000	0.000	0.211	0.008
1119.000	-1.119	1.000	0.000	0.163	0.008
1120.000	-1.120	1.000	0.000	0.151	0.008
1121.000	-1.121	1.000	0.000	0.132	0.008
1122.000	-1.122	1.000	0.000	0.156	0.008
1123.000	-1.123	1.000	0.000	0.159	0.008
1124.000	-1.124	1.000	0.000	0.097	0.008
1125.000	-1.125	1.000	0.000	0.183	0.008
1126.000	-1.126	1.000	0.000	0.236	0.008
1127.000	-1.127	1.000	0.000	0.125	0.008
1128.000	-1.128	1.000	0.000	0.120	0.008
1129.000	-1.129	1.000	0.000	0.144	0.008
1130.000	-1.130	1.000	0.000	0.224	0.008
1131.000	-1.131	1.000	0.000	0.195	0.008
1132.000	-1.132	1.000	0.000	0.184	0.008
1133.000	-1.133	1.000	0.000	0.178	0.008
1134.000	-1.134	1.000	0.000	0.231	0.008
1135.000	-1.135	1.000	0.000	0.231	0.008
1136.000	-1.136	1.000	0.000	0.140	0.008
1137.000	-1.137	1.000	0.000	0.098	0.008
1138.000	-1.138	1.000	0.000	0.109	0.008
1139.000	-1.139	1.000	0.000	0.096	0.008
1140.000	-1.140	1.000	0.000	0.103	0.008
1141.000	-1.141	1.000	0.000	0.072	0.008
1142.000	-1.142	1.000	0.000	0.124	0.008
1143.000	-1.143	1.000	0.000	0.102	0.008
1144.000	-1.144	1.000	0.000	0.068	0.008
1145.000	-1.145	1.000	0.000	0.039	0.008
1146.000	-1.146	1.000	0.000	0.034	0.008
1147.000	-1.147	1.000	0.000	0.069	0.008
1148.000	-1.148	1.000	0.000	0.067	0.008
1149.000	-1.149	1.000	0.000	0.052	0.008
1150.000	-1.150	1.000	0.000	0.076	0.008
1151.000	-1.151	1.000	0.000	0.086	0.008
1152.000	-1.152	1.000	0.000	0.211	0.008
1153.000	-1.153	1.000	0.000	0.134	0.008
1154.000	-1.154	1.000	0.000	0.112	0.008
1155.000	-1.155	1.000	0.000	0.088	0.008
1156.000	-1.156	1.000	0.000	0.093	0.008
1157.000	-1.157	1.000	0.000	0.118	0.008
1158.000	-1.158	1.000	0.000	0.112	0.008
1159.000	-1.159	1.000	0.000	0.180	0.008
1160.000	-1.160	1.000	0.000	0.193	0.008
1161.000	-1.161	1.000	0.000	0.110	0.008
1162.000	-1.162	1.000	0.000	0.200	0.008
1163.000	-1.163	1.000	0.000	0.297	0.008
1164.000	-1.164	1.000	0.000	0.341	0.008
1165.000	-1.165	1.000	0.000	0.376	0.008
1166.000	-1.166	1.000	0.000	0.314	0.008
1167.000	-1.167	1.000	0.000	0.309	0.008
1168.000	-1.168	1.000	0.000	0.386	0.008
1169.000	-1.169	1.000	0.000	0.346	0.008
1170.000	-1.170	1.000	0.000	0.377	0.008
1171.000	-1.171	1.000	0.000	0.346	0.008
1172.000	-1.172	1.000	0.000	0.354	0.008
1173.000	-1.173	1.000	0.000	0.325	0.008
1174.000	-1.174	1.000	0.000	0.371	0.008
1175.000	-1.175	1.000	0.000	0.458	0.008
1176.000	-1.176	1.000	0.000	0.392	0.008
1177.000	-1.177	1.000	0.000	0.465	0.008
1178.000	-1.178	1.000	0.000	0.439	0.008
1179.000	-1.179	1.000	0.000	0.479	0.008
1180.000	-1.180	1.000	0.000	0.410	0.008
1181.000	-1.181	1.000	0.000	0.534	0.008
1182.000	-1.182	1.000	0.000	0.316	0.008
1183.000	-1.183	1.000	0.000	0.311	0.008
1184.000	-1.184	1.000	0.000	0.164	0.008
1185.000	-1.185	1.000	0.000	0.208	0.008
1186.000	-1.186	1.000	0.000	0.202	0.008
1187.000	-1.187	1.000	0.000	0.137	0.008
1188.000	-1.188	1.000	0.000	0.160	0.008
1189.000	-1.189	1.000	0.000	0.125	0.008
1190.000	-1.190	1.000	0.000	0.097	0.008
1191.000	-1.191	1.000	0.000	0.068	0.008
1192.000	-1.192	1.000	0.000	0.074	0.008
1193.000	-1.193	1.000	0.000	0.069	0.008
1194.000	-1.194	1.000	0.000	0.092	0.008
1195.000	-1.195	1.000	0.000	0.085	0.008
1196.000	-1.196	1.000	0.000	0.074	0.008
1197.000	-1.197	1.000	0.000	0.082	0.008
1198.000	-1.198	1.000	0.000	0.081	0.008
1199.000	-1.199	1.000	0.000	0.057	0.008
1200.000	-1.200	1.000	0.000	0.098	0.008
1201.000	-1.201	1.000	0.000	0.101	0.008
1202.000	-1.202	1.000	0.000	0.114	0.008
1203.000	-1.203	1.000	0.000	0.096	0.008
1204.000	-1.204	1.000	0.000	0.041	0.008
1205.000	-1.205	1.000	0.000	0.057	0.008
1206.000	-1.206	1.000	0.000	0.074	0.008
1207.000	-1.207	1.000	0.000	0.083	0.008
1208.000	-1.208	1.000	0.000	0.102	0.008
1209.000	-1.209	1.000	0.000	0.060	0.008
1210.000	-1.210	1.000	0.000	0.072	0.008
1211.000	-1.211	1.000	0.000	0.073	0.008
1212.000	-1.212	1.000	0.000	0.097	0.008
1213.000	-1.213	1.000	0.000	0.094	0.008
1214.000	-1.214	1.000	0.000	0.087	0.008
1215.000	-1.215	1.000	0.000	0.076	0.008
1216.000	-1.216	1.000	0.000	0.098	0.008
1217.000	-1.217	1.000	0.000	0.164	0.008
1218.000	-1.218	1.000	0.000	0.067	0.008
1219.000	-1.219	1.000	0.000	0.106	0.008
1220.000	-1.220	1.000	0.000	0.176	0.008
1221.000	-1.221	1.000	0.000	0.125	0.008
1222.000	-1.222	1.000	0.000	0.201	0.008
1223.000	-1.223	1.000	0.000	0.261	0.008
1224.000	-1.224	1.000	0.000	0.238	0.008
1225.000	-1.225	1.000	0.000	0.207	0.008
1226.000	-1.226	1.000	0.000	0.196	0.008
1227.000	-1.227	1.000	0.000	0.229	0.008
1228.000	-1.228	1.000	0.000	0.178	0.008
1229.000	-1.229	1.000	0.000	0.197	0.008
1230.000	-1.230	1.000	0.000	0.224	0.008
1231.000	-1.231	1.000	0.000	0.076	0.008
1232.000	-1.232	1.000	0.000	0.121	0.008
1233.000	-1.233	1.000	0.000	0.132	0.008
1234.000	-1.234	1.000	0.000	0.204	0.008
1235.000	-1.235	1.000	0.000	0.139	0.008
1236.000	-1.236	1.000	0.000	0.199	0.008
1237.000	-1.237	1.000	0.000	0.249	0.008
1238.000	-1.238	1.000	0.000	0.178	0.008
1239.000	-1.239	1.000	0.000	0.138	0.008
1240.000	-1.240	1.000	0.000	0.090	0.008
1241.000	-1.241	1.000	0.000	0.217	0.008
1242.000	-1.242	1.000	0.000	0.084	0.008
1243.000	-1.243	1.000	0.000	0.111	0.008
1244.000	-1.244	1.000	0.000	0.165	0.008
1245.000	-1.245	1.000	0.000	0.081	0.008
1246.000	-1.246	1.000	0.000	0.071	0.008
1247.000	-1.247	1.000	0.000	0.109	0.008
1248.000	-1.248	1.000	0.000	0.049	0.008
1249.000	-1.249	1.000	0.000	0.091	0.008
1250.000	-1.250	1.000	0.000	0.027	0.008
1251.000	-1.251	1.000	0.000	0.074	0.008
1252.000	-1.252	1.000	0.000	0.090	0.008
1253.000	-1.253	1.000	0.000	0.087	0.008
1254.000	-1.254	1.000	0.000	0.092	0.008
1255.000	-1.255	1.000	0.000	0.073	0.008
1256.000	-1.256	1.000	0.000	0.113	0.008
1257.000	-1.257	1.000	0.000	0.110	0.008
1258.000	-1.258	1.000	0.000	0.109	0.008
1259.000	-1.259	1.000	0.000	0.018	0.008
1260.000	-1.260	1.000	0.000	0.109	0.008
1261.000	-1.261	1.000	0.000	0.094	0.008
1262.000	-1.262	1.000	0.000	0.113	0.008
1263.000	-1.263	1.000	0.000	0.124	0.008
1264.000	-1.264	1.000	0.000	0.110	0.008
1265.000	-1.265	1.000	0.000	0.069	0.008
1266.000	-1.266	1.000	0.000	0.172	0.008
1267.000	-1.267	1.000	0.000	0.100	0.008
1268.000	-1.268	1.000	0.000	0.252	0.008
1269.000	-1.269	1.000	0.000	0.249	0.008
1270.000	-1.270	1.000	0.000	0.222	0.008
1271.000	-1.271	1.000	0.000	0.334	0.008
1272.000	-1.272	1.000	0.000	0.311	0.008
1273.000	-1.273	1.000	0.000	0.391	0.008
1274.000	-1.274	1.000	0.000	0.315	0.008
1275.000	-1.275	1.000	0.000	0.359	0.008
1276.000	-1.276	1.000	0.000	0.429	0.008
1277.000	-1.277	1.000	0.000	0.391	0.008
1278.000	-1.278	1.000	0.000	0.359	0.008
1279.000	-1.279	1.000	0.000	0.318	0.008
1280.000	-1.280	1.000	0.000	0.239	0.008
1281.000	-1.281	1.000	0.000	0.496	0.008
1282.000	-1.282	1.000	0.000	0.405	0.008
1283.000	-1.283	1.000	0.000	0.415	0.008
1284.000	-1.284	1.000	0.000	0.345	0.008
1285.000	-1.285	1.000	0.000	0.375	0.008
1286.000	-1.286	1.000	0.000	0.289	0.008
1287.000	-1.287	1.000	0.000	0.189	0.008
1288.000	-1.288	1.000	0.000	0.161	0.008
1289.000	-1.289	1.000	0.000	0.192	0.008
1290.000	-1.290	1.000	0.000	0.163	0.008
1291.000	-1.291	1.000	0.000	0.206	0.008
1292.000	-1.292	1.000	0.000	0.122	0.008
1293.000	-1.293	1.000	0.000	0.072	0.008
1294.000	-1.294	1.000	0.000	0.085	0.008
1295.000	-1.295	1.000	0.000	0.111	0.008
1296.000	-1.296	1.000	0.000	0.077	0.008
1297.000	-1.297	1.000	0.000	0.123	0.008
1298.000	-1.298	1.000	0.000	0.097	0.008
1299.000	-1.299	1.000	0.000	0.036	0.008
1300.000	-1.300	1.000	0.000	0.066	0.008
1301.000	-1.301	1.000	0.000	0.143	0.008
1302.000	-1.302	1.000	0.000	0.062	0.008
1303.000	-1.303	1.000	0.000	0.062	0.008
1304.000	-1.304	1.000	0.000	0.094	0.008
1305.000	-1.305	1.000	0.000	0.076	0.008
1306.000	-1.306	1.000	0.000	0.104	0.008
1307.000	-1.307	1.000	0.000	0.123	0.008
1308.000	-1.308	1.000	0.000	0.073	0.008
1309.000	-1.309	1.000	0.000	0.128	0.008
1310.000	-1.310	1.000	0.000	0.073	0.008
1311.000	-1.311	1.000	0.000	0.039	0.008
1312.000	-1.312	1.000	0.000	0.109	0.008
1313.000	-1.313	1.000	0.000	0.077	0.008
1314.000	-1.314	1.000	0.000	0.043	0.008
1315.000	-1.315	1.000	0.000	0.079	0.008
1316.000	-1.316	1.000	0.000	0.068	0.008
1317.000	-1.317	1.000	0.000	0.166	0.008
1318.000	-1.318	1.000	0.000	0.120	0.008
1319.000	-1.319	1.000	0.000	0.056	0.008
1320.000	-1.320	1.000	0.000	0.073	0.008
1321.000	-1.321	1.000	0.000	0.057	0.008
1322.000	-1.322	1.000	0.000	0.149	0.008
1323.000	-1.323	1.000	0.000	0.121	0.008
1324.000	-1.324	1.000	0.000	0.169	0.008
1325.000	-1.325	1.000	0.000	0.147	0.008
1326.000	-1.326	1.000	0.000	0.120	0.008
1327.000	-1.327	1.000	0.000	0.149	0.008
1328.000	-1.328	1.000	0.000	0.126	0.008
1329.000	-1.329	1.000	0.000	0.114	0.008
1330.000	-1.330	1.000	0.000	0.169	0.008
1331.000	-1.331	1.000	0.000	0.245	0.008
1332.000	-1.332	1.000	0.000	0.157	0.008
1333.000	-1.333	1.000	0.000	0.124	0.008
1334.000	-1.334	1.000	0.000	0.207	0.008
1335.000	-1.335	1.000	0.000	0.188	0.008
1336.000	-1.336	1.000	0.000	0.180	0.008
1337.000	-1.337	1.000	0.000	0.169	0.008
1338.000	-1.338	1.000	0.000	0.210	0.008
1339.000	-1.339	1.000	0.000	0.191	0.008
1340.000	-1.340	1.000	0.000	0.202	0.008
1341.000	-1.341	1.000	0.000	0.255	0.008
1342.000	-1.342	1.000	0.000	0.223	0.008
1343.000	-1.343	1.000	0.000	0.215	0.008
1344.000	-1.344	1.000	0.000	0.108	0.008
1345.000	-1.345	1.000	0.000	0.176	0.008
1346.000	-1.346	1.000	0.000	0.058	0.008
1347.000	-1.347	1.000	0.000	0.067	0.008
1348.000	-1.348	1.000	0.000	0.091	0.008
1349.000	-1.349	1.000	0.000	0.081	0.008
1350.000	-1.350	1.000	0.000	0.059	0.008
1351.000	-1.351	1.000	0.000	0.047	0.008
1352.000	-1.352	1.000	0.000	0.088	0.008
1353.000	-1.353	1.000	0.000	0.057	0.008
1354.000	-1.354	1.000	0.000	0.095	0.008
1355.000	-1.355	1.000	0.000	0.113	0.008
1356.000	-1.356	1.000	0.000	0.091	0.008
1357.000	-1.357	1.000	0.000	0.055	0.008
1358.000	-1.358	1.000	0.000	0.040	0.008
1359.000	-1.359	1.000	0.000	0.052	0.008
1360.000	-1.360	1.000	0.000	0.090	0.008
1361.000	-1.361	1.000	0.000	0.061	0.008
1362.000	-1.362	1.000	0.000	0.067	0.008
1363.000	-1.363	1.000	0.000	0.074	0.008
1364.000	-1.364	1.000	0.000	0.081	0.008
1365.000	-1.365	1.000	0.000	0.114	0.008
1366.000	-1.366	1.000	0.000	0.123	0.008
1367.000	-1.367	1.000	0.000	0.114	0.008
1368.000	-1.368	1.000	0.000	0.115	0.008
1369.000	-1.369	1.000	0.000	0.139	0.008
1370.000	-1.370	1.000	0.000	0.195	0.008
1371.000	-1.371	1.000	0.000	0.134	0.008
1372.000	-1.372	1.000	0.000	0.218	0.008
1373.000	-1.373	1.000	0.000	0.222	0.008
1374.000	-1.374	1.000	0.000	0.282	0.008
1375.000	-1.375	1.000	0.000	0.345	0.008
1376.000	-1.376	1.000	0.000	0.242	0.008
1377.000	-1.377	1.000	0.000	0.432	0.008
1378.000	-1.378	1.000	0.000	0.369	0.008
1379.000	-1.379	1.000	0.000	0.409	0.008
1380.000	-1.380	1.000	0.000	0.293	0.008
1381.000	-1.381	1.000	0.000	0.239	0.008
1382.000	-1.382	1.000	0.000	0.369	0.008
1383.000	-1.383	1.000	0.000	0.436	0.008
1384.000	-1.384	1.000	0.000	0.469	0.008
1385.000	-1.385	1.000	0.000	0.482	0.008
1386.000	-1.386	1.000	0.000	0.502	0.008
1387.000	-1.387	1.000	0.000	0.376	0.008
1388.000	-1.388	1.000	0.000	0.166	0.008
1389.000	-1.389	1.000	0.000	0.221	0.008
1390.000	-1.390	1.000	0.000	0.162	0.008
1391.000	-1.391	1.000	0.000	0.137	0.008
1392.000	-1.392	1.000	0.000	0.071	0.008
1393.000	-1.393	1.000	0.000	0.112	0.008
1394.000	-1.394	1.000	0.000	0.097	0.008
1395.000	-1.395	1.000	0.000	0.075	0.008
1396.000	-1.396	1.000	0.000	0.097	0.008
1397.000	-1.397	1.000	0.000	0.112	0.008
1398.000	-1.398	1.000	0.000	0.067	0.008
1399.000	-1.399	1.000	0.000	0.056	0.008
1400.000	-1.400	1.000	0.000	0.074	0.008
1401.000	-1.401	1.000	0.000	0.056	0.008
1402.000	-1.402	1.000	0.000	0.110	0.008
1403.000	-1.403	1.000	0.000	0.034	0.008
1404.000	-1.404	1.000	0.000	0.107	0.008
1405.000	-1.405	1.000	0.000	0.064	0.008
1406.000	-1.406	1.000	0.000	0.083	0.008
1407.000	-1.407	1.000	0.000	0.085	0.008
1408.000	-1.408	1.000	0.000	0.053	0.008
1409.000	-1.409	1.000	0.000	0.098	0.008
1410.000	-1.410	1.000	0.000	0.045	0.008
1411.000	-1.411	1.000	0.000	0.157	0.008
1412.000	-1.412	1.000	0.000	0.099	0.008
1413.000	-1.413	1.000	0.000	0.059	0.008
1414.000	-1.414	1.000	0.000	0.048	0.008
1415.000	-1.415	1.000	0.000	0.065	0.008
1416.000	-1.416	1.000	0.000	0.085	0.008
1417.000	-1.417	1.000	0.000	0.055	0.008
1418.000	-1.418	1.000	0.000	0.058	0.008
1419.000	-1.419	1.000	0.000	0.023	0.008
1420.000	-1.420	1.000	0.000	0.059	0.008
1421.000	-1.421	1.000	0.000	0.085	0.008
1422.000	-1.422	1.000	0.000	0.036	0.008
1423.000	-1.423	1.000	0.000	0.032	0.008
1424.000	-1.424	1.000	0.000	0.056	0.008
1425.000	-1.425	1.000	0.000	0.093	0.008
1426.000	-1.426	1.000	0.000	0.069	0.008
1427.000	-1.427	1.000	0.000	0.062	0.008
1428.000	-1.428	1.000	0.000	0.169	0.008
1429.000	-1.429	1.000	0.000	0.134	0.008
1430.000	-1.430	1.000	0.000	0.176	0.008
1431.000	-1.431	1.000	0.000	0.160	0.008
1432.000	-1.432	1.000	0.000	0.204	0.008
1433.000	-1.433	1.000	0.000	0.223	0.008
1434.000	-1.434	1.000	0.000	0.203	0.008
1435.000	-1.435	1.000	0.000	0.160	0.008
1436.000	-1.436	1.000	0.000	0.168	0.008
1437.000	-1.437	1.000	0.000	0.265	0.008
1438.000	-1.438	1.000	0.000	0.167	0.008
1439.000	-1.439	1.000	0.000	0.223	0.008
1440.000	-1.440	1.000	0.000	0.188	0.008
1441.000	-1.441	1.000	0.000	0.193	0.008
1442.000	-1.442	1.000	0.000	0.302	0.008
1443.000	-1.443	1.000	0.000	0.189	0.008
1444.000	-1.444	1.000	0.000	0.093	0.008
1445.000	-1.445	1.000	0.000	0.189	0.008
1446.000	-1.446	1.000	0.000	0.132	0.008
1447.000	-1.447	1.000	0.000	0.138	0.008
1448.000	-1.448	1.000	0.000	0.093	0.008
1449.000	-1.449	1.000	0.000	0.062	0.008
1450.000	-1.450	1.000	0.000	0.057	0.008
1451.000	-1.451	1.000	0.000	0.081	0.008
1452.000	-1.452	1.000	0.000	0.094	0.008
1453.000	-1.453	1.000	0.000	0.072	0.008
1454.000	-1.454	1.000	0.000	0.053	0.008
1455.000	-1.455	1.000	0.000	0.071	0.008
1456.000	-1.456	1.000	0.000	0.127	0.008
1457.000	-1.457	1.000	0.000	0.082	0.008
1458.000	-1.458	1.000	0.000	0.100	0.008
1459.000	-1.459	1.000	0.000	0.100	0.008
1460.000	-1.460	1.000	0.000	0.071	0.008
1461.000	-1.461	1.000	0.000	0.074	0.008
1462.000	-1.462	1.000	0.000	0.043	0.008
1463.000	-1.463	1.000	0.000	0.085	0.008
1464.000	-1.464	1.000	0.000	0.051	0.008
1465.000	-1.465	1.000	0.000	0.069	0.008
1466.000	-1.466	1.000	0.000	0.037	0.008
1467.000	-1.467	1.000	0.000	0.131	0.008
1468.000	-1.468	1.000	0.000	0.104	0.008
1469.000	-1.469	1.000	0.000	0.081	0.008
1470.000	-1.470	1.000	0.000	0.121	0.008
1471.000	-1.471	1.000	0.000	0.155	0.008
1472.000	-1.472	1.000	0.000	0.119	0.008
1473.000	-1.473	1.000	0.000	0.239	0.008
1474.000	-1.474	1.000	0.000	0.132	0.008
1475.000	-1.475	1.000	0.000	0.245	0.008
1476.000	-1.476	1.000	0.000	0.359	0.008
1477.000	-1.477	1.000	0.000	0.216	0.008
1478.000	-1.478	1.000	0.000	0.345	0.008
1479.000	-1.479	1.000	0.000	0.291	0.008
1480.000	-1.480	1.000	0.000	0.394	0.008
1481.000	-1.481	1.000	0.000	0.255	0.008
1482.000	-1.482	1.000	0.000	0.407	0.008
1483.000	-1.483	1.000	0.000	0.425	0.008
1484.000	-1.484	1.000	0.000	0.297	0.008
1485.000	-1.485	1.000	0.000	0.472	0.008
1486.000	-1.486	1.000	0.000	0.304	0.008
1487.000	-1.487	1.000	0.000	0.435	0.008
1488.000	-1.488	1.000	0.000	0.221	0.008
1489.000	-1.489	1.000	0.000	0.162	0.008
1490.000	-1.490	1.000	0.000	0.153	0.008
1491.000	-1.491	1.000	0.000	0.193	0.008
1492.000	-1.492	1.000	0.000	0.133	0.008
1493.000	-1.493	1.000	0.000	0.127	0.008
1494.000	-1.494	1.000	0.000	0.133	0.008
1495.000	-1.495	1.000	0.000	0.125	0.008
1496.000	-1.496	1.000	0.000	0.074	0.008
1497.000	-1.497	1.000	0.000	0.093	0.008
1498.000	-1.498	1.000	0.000	0.105	0.008
1499.000	-1.499	1.000	0.000	0.066	0.008
1500.000	-1.500	1.000	0.000	0.082	0.008
1501.000	-1.501	1.000	0.000	0.083	0.008
1502.000	-1.502	1.000	0.000	0.061	0.008
1503.000	-1.503	1.000	0.000	0.061	0.008
1504.000	-1.504	1.000	0.000	0.040	0.008
1505.000	-1.505	1.000	0.000	0.064	0.008
1506.000	-1.506	1.000	0.000	0.079	0.008
1507.000	-1.507	1.000	0.000	0.052	0.008
1508.000	-1.508	1.000	0.000	0.051	0.008
1509.000	-1.509	1.000	0.000	0.078	0.008
1510.000	-1.510	1.000	0.000	0.030	0.008
1511.000	-1.511	1.000	0.000	0.036	0.008
1512.000	-1.512	1.000	0.000	0.041	0.008
1513.000	-1.513	1.000	0.000	0.066	0.008
1514.000	-1.514	1.000	0.000	0.072	0.008
1515.000	-1.515	1.000	0.000	0.097	0.008
1516.000	-1.516	1.000	0.000	0.067	0.008
1517.000	-1.517	1.000	0.000	0.047	0.008
1518.000	-1.518	1.000	0.000	0.076	0.008
1519.000	-1.519	1.000	0.000	0.028	0.008
1520.000	-1.520	1.000	0.000	0.021	0.008
1521.000	-1.521	1.000	0.000	0.066	0.008
1522.000	-1.522	1.000	0.000	0.053	0.008
1523.000	-1.523	1.000	0.000	0.084	0.008
1524.000	-1.524	1.000	0.000	0.087	0.008
1525.000	-1.525	1.000	0.000	0.074	0.008
1526.000	-1.526	1.000	0.000	0.059	0.008
1527.000	-1.527	1.000	0.000	0.048	0.008
1528.000	-1.528	1.000	0.000	0.081	0.008
1529.000	-1.529	1.000	0.000	0.158	0.008
1530.000	-1.530	1.000	0.000	0.137	0.008
1531.000	-1.531	1.000	0.000	0.156	0.008
1532.000	-1.532	1.000	0.000	0.163	0.008
1533.000	-1.533	1.000	0.000	0.188	0.008
1534.000	-1.534	1.000	0.000	0.265	0.008
1535.000	-1.535	1.000	0.000	0.209	0.008
1536.000	-1.536	1.000	0.000	0.144	0.008
1537.000	-1.537	1.000	0.000	0.132	0.008
1538.000	-1.538	1.000	0.000	0.181	0.008
1539.000	-1.539	1.000	0.000	0.204	0.008
1540.000	-1.540	1.000	0.000	0.229	0.008
1541.000	-1.541	1.000	0.000	0.228	0.008
1542.000	-1.542	1.000	0.000	0.236	0.008
1543.000	-1.543	1.000	0.000	0.185	0.008
1544.000	-1.544	1.000	0.000	0.106	0.008
1545.000	-1.545	1.000	0.000	0.199	0.008
1546.000	-1.546	1.000	0.000	0.069	0.008
1547.000	-1.547	1.000	0.000	0.044	0.008
1548.000	-1.548	1.000	0.000	0.099	0.008
1549.000	-1.549	1.000	0.000	0.120	0.008
1550.000	-1.550	1.000	0.000	0.094	0.008
1551.000	-1.551	1.000	0.000	0.074	0.008
1552.000	-1.552	1.000	0.000	0.069	0.008
1553.000	-1.553	1.000	0.000	0.068	0.008
1554.000	-1.554	1.000	0.000	0.109	0.008
1555.000	-1.555	1.000	0.000	0.044	0.008
1556.000	-1.556	1.000	0.000	0.096	0.008
1557.000	-1.557	1.000	0.000	0.122	0.008
1558.000	-1.558	1.000	0.000	0.033	0.008
1559.000	-1.559	1.000	0.000	0.050	0.008
1560.000	-1.560	1.000	0.000	0.057	0.008
1561.000	-1.561	1.000	0.000	0.077	0.008
1562.000	-1.562	1.000	0.000	0.036	0.008
1563.000	-1.563	1.000	0.000	0.051	0.008
1564.000	-1.564	1.000	0.000	0.094	0.008
1565.000	-1.565	1.000	0.000	0.048	0.008
1566.000	-1.566	1.000	0.000	0.086	0.008
1567.000	-1.567	1.000	0.000	0.057	0.008
1568.000	-1.568	1.000	0.000	0.021	0.008
1569.000	-1.569	1.000	0.000	0.074	0.008
1570.000	-1.570	1.000	0.000	0.106	0.008
1571.000	-1.571	1.000	0.000	0.066	0.008
1572.000	-1.572	1.000	0.000	0.126	0.008
1573.000	-1.573	1.000	0.000	0.140	0.008
1574.000	-1.574	1.000	0.000	0.123	0.008
1575.000	-1.575	1.000	0.000	0.153	0.008
1576.000	-1.576	1.000	0.000	0.205	0.008
1577.000	-1.577	1.000	0.000	0.248	0.008
1578.000	-1.578	1.000	0.000	0.239	0.008
1579.000	-1.579	1.000	0.000	0.232	0.008
1580.000	-1.580	1.000	0.000	0.331	0.008
1581.000	-1.581	1.000	0.000	0.323	0.008
1582.000	-1.582	1.000	0.000	0.400	0.008
1583.000	-1.583	1.000	0.000	0.370	0.008
1584.000	-1.584	1.000	0.000	0.380	0.008
1585.000	-1.585	1.000	0.000	0.396	0.008
1586.000	-1.586	1.000	0.000	0.281	0.008
1587.000	-1.587	1.000	0.000	0.228	0.008
1588.000	-1.588	1.000	0.000	0.280	0.008
1589.000	-1.589	1.000	0.000	0.147	0.008
1590.000	-1.590	1.000	0.000	0.160	0.008
1591.000	-1.591	1.000	0.000	0.090	0.008
1592.000	-1.592	1.000	0.000	0.117	0.008
1593.000	-1.593	1.000	0.000	0.076	0.008
1594.000	-1.594	1.000	0.000	0.112	0.008
1595.000	-1.595	1.000	0.000	0.047	0.008
1596.000	-1.596	1.000	0.000	0.077	0.008
1597.000	-1.597	1.000	0.000	0.078	0.008
