# Delay scan
# MW at 19 dB, 18.5140 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# 0 mV static
# Norm:	-0.321996
# NB:	
i	d	s	b
1614.000	115736.000	0.155	-0.031
1613.000	115746.000	0.158	-0.031
1612.000	115756.000	0.190	-0.031
1611.000	115766.000	0.195	-0.031
1610.000	115776.000	0.177	-0.031
1609.000	115786.000	0.157	-0.031
1608.000	115796.000	0.170	-0.031
1607.000	115806.000	0.169	-0.031
1606.000	115816.000	0.154	-0.031
1605.000	115826.000	0.153	-0.031
1604.000	115836.000	0.181	-0.031
1603.000	115846.000	0.159	-0.031
1602.000	115856.000	0.169	-0.031
1601.000	115866.000	0.163	-0.031
1600.000	115876.000	0.149	-0.031
1599.000	115886.000	0.163	-0.031
1598.000	115896.000	0.171	-0.031
1597.000	115906.000	0.156	-0.031
1596.000	115916.000	0.157	-0.031
1595.000	115926.000	0.150	-0.031
1594.000	115936.000	0.152	-0.031
1593.000	115946.000	0.169	-0.031
1592.000	115956.000	0.190	-0.031
1591.000	115966.000	0.178	-0.031
1590.000	115976.000	0.180	-0.031
1589.000	115986.000	0.159	-0.031
1588.000	115996.000	0.163	-0.031
1587.000	116006.000	0.164	-0.031
1586.000	116016.000	0.164	-0.031
1585.000	116026.000	0.169	-0.031
1584.000	116036.000	0.139	-0.031
1583.000	116046.000	0.135	-0.031
1582.000	116056.000	0.158	-0.031
1581.000	116066.000	0.132	-0.031
1580.000	116076.000	0.164	-0.031
1579.000	116086.000	0.183	-0.031
1578.000	116096.000	0.188	-0.031
1577.000	116106.000	0.166	-0.031
1576.000	116116.000	0.150	-0.031
1575.000	116126.000	0.162	-0.031
1574.000	116136.000	0.161	-0.031
1573.000	116146.000	0.160	-0.031
1572.000	116156.000	0.146	-0.031
1571.000	116166.000	0.161	-0.031
1570.000	116176.000	0.159	-0.031
1569.000	116186.000	0.169	-0.031
1568.000	116196.000	0.179	-0.031
1567.000	116206.000	0.162	-0.031
1566.000	116216.000	0.141	-0.031
1565.000	116226.000	0.153	-0.031
1564.000	116236.000	0.138	-0.031
1563.000	116246.000	0.152	-0.031
1562.000	116256.000	0.152	-0.031
1561.000	116266.000	0.174	-0.031
1560.000	116276.000	0.160	-0.031
1559.000	116286.000	0.140	-0.031
1558.000	116296.000	0.164	-0.031
1557.000	116306.000	0.179	-0.031
1556.000	116316.000	0.138	-0.031
1555.000	116326.000	0.151	-0.031
1554.000	116336.000	0.157	-0.031
1553.000	116346.000	0.143	-0.031
1552.000	116356.000	0.136	-0.031
1551.000	116366.000	0.151	-0.031
1550.000	116376.000	0.135	-0.031
1549.000	116386.000	0.144	-0.031
1548.000	116396.000	0.146	-0.031
1547.000	116406.000	0.142	-0.031
1546.000	116416.000	0.136	-0.031
1545.000	116426.000	0.143	-0.031
1544.000	116436.000	0.156	-0.031
1543.000	116446.000	0.138	-0.031
1542.000	116456.000	0.139	-0.031
1541.000	116466.000	0.147	-0.031
1540.000	116476.000	0.162	-0.031
1539.000	116486.000	0.159	-0.031
1538.000	116496.000	0.147	-0.031
1537.000	116506.000	0.163	-0.031
1536.000	116516.000	0.156	-0.031
1535.000	116526.000	0.115	-0.031
1534.000	116536.000	0.129	-0.031
1533.000	116546.000	0.119	-0.031
1532.000	116556.000	0.149	-0.031
1531.000	116566.000	0.146	-0.031
1530.000	116576.000	0.147	-0.031
1529.000	116586.000	0.164	-0.031
1528.000	116596.000	0.154	-0.031
1527.000	116606.000	0.171	-0.031
1526.000	116616.000	0.194	-0.031
1525.000	116626.000	0.178	-0.031
1524.000	116636.000	0.161	-0.031
1523.000	116646.000	0.158	-0.031
1522.000	116656.000	0.163	-0.031
1521.000	116666.000	0.148	-0.031
1520.000	116676.000	0.165	-0.031
1519.000	116686.000	0.154	-0.031
1518.000	116696.000	0.184	-0.031
1517.000	116706.000	0.163	-0.031
1516.000	116716.000	0.161	-0.031
1515.000	116726.000	0.139	-0.031
1514.000	116736.000	0.145	-0.031
1513.000	116746.000	0.148	-0.031
1512.000	116756.000	0.146	-0.031
1511.000	116766.000	0.120	-0.031
1510.000	116776.000	0.156	-0.031
1509.000	116786.000	0.141	-0.031
1508.000	116796.000	0.151	-0.031
1507.000	116806.000	0.141	-0.031
1506.000	116816.000	0.176	-0.031
1505.000	116826.000	0.164	-0.031
1504.000	116836.000	0.135	-0.031
1503.000	116846.000	0.133	-0.031
1502.000	116856.000	0.125	-0.031
1501.000	116866.000	0.115	-0.031
1500.000	116876.000	0.123	-0.031
1499.000	116886.000	0.137	-0.031
1498.000	116896.000	0.156	-0.031
1497.000	116906.000	0.144	-0.031
1496.000	116916.000	0.158	-0.031
1495.000	116926.000	0.172	-0.031
1494.000	116936.000	0.151	-0.031
1493.000	116946.000	0.125	-0.031
1492.000	116956.000	0.146	-0.031
1491.000	116966.000	0.131	-0.031
1490.000	116976.000	0.136	-0.031
1489.000	116986.000	0.145	-0.031
1488.000	116996.000	0.129	-0.031
1487.000	117006.000	0.164	-0.031
1486.000	117016.000	0.180	-0.031
1485.000	117026.000	0.173	-0.031
1484.000	117036.000	0.156	-0.031
1483.000	117046.000	0.152	-0.031
1482.000	117056.000	0.135	-0.031
1481.000	117066.000	0.171	-0.031
1480.000	117076.000	0.149	-0.031
1479.000	117086.000	0.167	-0.031
1478.000	117096.000	0.115	-0.031
1477.000	117106.000	0.137	-0.031
1476.000	117116.000	0.145	-0.031
1475.000	117126.000	0.144	-0.031
1474.000	117136.000	0.167	-0.031
1473.000	117146.000	0.171	-0.031
1472.000	117156.000	0.141	-0.031
1471.000	117166.000	0.150	-0.031
1470.000	117176.000	0.128	-0.031
1469.000	117186.000	0.120	-0.031
1468.000	117196.000	0.149	-0.031
1467.000	117206.000	0.121	-0.031
1466.000	117216.000	0.160	-0.031
1465.000	117226.000	0.123	-0.031
1464.000	117236.000	0.127	-0.031
1463.000	117246.000	0.109	-0.031
1462.000	117256.000	0.134	-0.031
1461.000	117266.000	0.128	-0.031
1460.000	117276.000	0.134	-0.031
1459.000	117286.000	0.161	-0.031
1458.000	117296.000	0.140	-0.031
1457.000	117306.000	0.152	-0.031
1456.000	117316.000	0.156	-0.031
1455.000	117326.000	0.149	-0.031
1454.000	117336.000	0.135	-0.031
1453.000	117346.000	0.140	-0.031
1452.000	117356.000	0.130	-0.031
1451.000	117366.000	0.134	-0.031
1450.000	117376.000	0.166	-0.031
1449.000	117386.000	0.155	-0.031
1448.000	117396.000	0.161	-0.031
1447.000	117406.000	0.143	-0.031
1446.000	117416.000	0.140	-0.031
1445.000	117426.000	0.157	-0.031
1444.000	117436.000	0.120	-0.031
1443.000	117446.000	0.118	-0.031
1442.000	117456.000	0.131	-0.031
1441.000	117466.000	0.143	-0.031
1440.000	117476.000	0.136	-0.031
1439.000	117486.000	0.128	-0.031
1438.000	117496.000	0.131	-0.031
1437.000	117506.000	0.139	-0.031
1436.000	117516.000	0.129	-0.031
1435.000	117526.000	0.111	-0.031
1434.000	117536.000	0.130	-0.031
1433.000	117546.000	0.139	-0.031
1432.000	117556.000	0.159	-0.031
1431.000	117566.000	0.121	-0.031
1430.000	117576.000	0.151	-0.031
1429.000	117586.000	0.125	-0.031
1428.000	117596.000	0.141	-0.031
1427.000	117606.000	0.128	-0.031
1426.000	117616.000	0.126	-0.031
1425.000	117626.000	0.120	-0.031
1424.000	117636.000	0.135	-0.031
1423.000	117646.000	0.129	-0.031
1422.000	117656.000	0.141	-0.031
1421.000	117666.000	0.133	-0.031
1420.000	117676.000	0.115	-0.031
1419.000	117686.000	0.111	-0.031
1418.000	117696.000	0.114	-0.031
1417.000	117706.000	0.136	-0.031
1416.000	117716.000	0.142	-0.031
1415.000	117726.000	0.150	-0.031
1414.000	117736.000	0.147	-0.031
1413.000	117746.000	0.161	-0.031
1412.000	117756.000	0.144	-0.031
1411.000	117766.000	0.155	-0.031
1410.000	117776.000	0.152	-0.031
1409.000	117786.000	0.141	-0.031
1408.000	117796.000	0.145	-0.031
1407.000	117806.000	0.133	-0.031
1406.000	117816.000	0.121	-0.031
1405.000	117826.000	0.110	-0.031
1404.000	117836.000	0.119	-0.031
1403.000	117846.000	0.112	-0.031
1402.000	117856.000	0.129	-0.031
1401.000	117866.000	0.148	-0.031
1400.000	117876.000	0.167	-0.031
1399.000	117886.000	0.146	-0.031
1398.000	117896.000	0.139	-0.031
1397.000	117906.000	0.130	-0.031
1396.000	117916.000	0.129	-0.031
1395.000	117926.000	0.160	-0.031
1394.000	117936.000	0.150	-0.031
1393.000	117946.000	0.140	-0.031
1392.000	117956.000	0.124	-0.031
1391.000	117966.000	0.148	-0.031
1390.000	117976.000	0.149	-0.031
1389.000	117986.000	0.131	-0.031
1388.000	117996.000	0.143	-0.031
1387.000	118006.000	0.165	-0.031
1386.000	118016.000	0.138	-0.031
1385.000	118026.000	0.139	-0.031
1384.000	118036.000	0.155	-0.031
1383.000	118046.000	0.160	-0.031
1382.000	118056.000	0.194	-0.031
1381.000	118066.000	0.166	-0.031
1380.000	118076.000	0.166	-0.031
1379.000	118086.000	0.144	-0.031
1378.000	118096.000	0.126	-0.031
1377.000	118106.000	0.105	-0.031
1376.000	118116.000	0.104	-0.031
1375.000	118126.000	0.143	-0.031
1374.000	118136.000	0.127	-0.031
1373.000	118146.000	0.133	-0.031
1372.000	118156.000	0.123	-0.031
1371.000	118166.000	0.121	-0.031
1370.000	118176.000	0.141	-0.031
1369.000	118186.000	0.152	-0.031
1368.000	118196.000	0.113	-0.031
1367.000	118206.000	0.119	-0.031
1366.000	118216.000	0.118	-0.031
1365.000	118226.000	0.121	-0.031
1364.000	118236.000	0.117	-0.031
1363.000	118246.000	0.127	-0.031
1362.000	118256.000	0.142	-0.031
1361.000	118266.000	0.139	-0.031
1360.000	118276.000	0.168	-0.031
1359.000	118286.000	0.135	-0.031
1358.000	118296.000	0.132	-0.031
1357.000	118306.000	0.127	-0.031
1356.000	118316.000	0.168	-0.031
1355.000	118326.000	0.136	-0.031
1354.000	118336.000	0.135	-0.031
1353.000	118346.000	0.139	-0.031
1352.000	118356.000	0.138	-0.031
1351.000	118366.000	0.152	-0.031
1350.000	118376.000	0.116	-0.031
1349.000	118386.000	0.136	-0.031
1348.000	118396.000	0.118	-0.031
1347.000	118406.000	0.147	-0.031
1346.000	118416.000	0.182	-0.031
1345.000	118426.000	0.183	-0.031
1344.000	118436.000	0.215	-0.031
1343.000	118446.000	0.201	-0.031
1342.000	118456.000	0.191	-0.031
1341.000	118466.000	0.186	-0.031
1340.000	118476.000	0.147	-0.031
1339.000	118486.000	0.155	-0.031
1338.000	118496.000	0.128	-0.031
1337.000	118506.000	0.149	-0.031
1336.000	118516.000	0.126	-0.031
1335.000	118526.000	0.139	-0.031
1334.000	118536.000	0.111	-0.031
1333.000	118546.000	0.156	-0.031
1332.000	118556.000	0.127	-0.031
1331.000	118566.000	0.124	-0.031
1330.000	118576.000	0.130	-0.031
1329.000	118586.000	0.141	-0.031
1328.000	118596.000	0.130	-0.031
1327.000	118606.000	0.146	-0.031
1326.000	118616.000	0.152	-0.031
1325.000	118626.000	0.152	-0.031
1324.000	118636.000	0.143	-0.031
1323.000	118646.000	0.153	-0.031
1322.000	118656.000	0.152	-0.031
1321.000	118666.000	0.140	-0.031
1320.000	118676.000	0.167	-0.031
1319.000	118686.000	0.146	-0.031
1318.000	118696.000	0.158	-0.031
1317.000	118706.000	0.152	-0.031
1316.000	118716.000	0.163	-0.031
1315.000	118726.000	0.138	-0.031
1314.000	118736.000	0.149	-0.031
1313.000	118746.000	0.141	-0.031
1312.000	118756.000	0.163	-0.031
1311.000	118766.000	0.139	-0.031
1310.000	118776.000	0.147	-0.031
1309.000	118786.000	0.152	-0.031
1308.000	118796.000	0.148	-0.031
1307.000	118806.000	0.147	-0.031
1306.000	118816.000	0.166	-0.031
1305.000	118826.000	0.135	-0.031
1304.000	118836.000	0.121	-0.031
1303.000	118846.000	0.125	-0.031
1302.000	118856.000	0.118	-0.031
1301.000	118866.000	0.134	-0.031
1300.000	118876.000	0.123	-0.031
1299.000	118886.000	0.161	-0.031
1298.000	118896.000	0.135	-0.031
1297.000	118906.000	0.130	-0.031
1296.000	118916.000	0.155	-0.031
1295.000	118926.000	0.145	-0.031
1294.000	118936.000	0.131	-0.031
1293.000	118946.000	0.145	-0.031
1292.000	118956.000	0.146	-0.031
1291.000	118966.000	0.140	-0.031
1290.000	118976.000	0.152	-0.031
1289.000	118986.000	0.164	-0.031
1288.000	118996.000	0.138	-0.031
1287.000	119006.000	0.133	-0.031
1286.000	119016.000	0.163	-0.031
1285.000	119026.000	0.147	-0.031
1284.000	119036.000	0.168	-0.031
1283.000	119046.000	0.153	-0.031
1282.000	119056.000	0.162	-0.031
1281.000	119066.000	0.170	-0.031
1280.000	119076.000	0.160	-0.031
1279.000	119086.000	0.147	-0.031
1278.000	119096.000	0.135	-0.031
1277.000	119106.000	0.141	-0.031
1276.000	119116.000	0.132	-0.031
1275.000	119126.000	0.150	-0.031
1274.000	119136.000	0.177	-0.031
1273.000	119146.000	0.147	-0.031
1272.000	119156.000	0.154	-0.031
1271.000	119166.000	0.171	-0.031
1270.000	119176.000	0.149	-0.031
1269.000	119186.000	0.166	-0.031
1268.000	119196.000	0.156	-0.031
1267.000	119206.000	0.171	-0.031
1266.000	119216.000	0.154	-0.031
1265.000	119226.000	0.141	-0.031
1264.000	119236.000	0.128	-0.031
1263.000	119246.000	0.115	-0.031
1262.000	119256.000	0.130	-0.031
1261.000	119266.000	0.142	-0.031
1260.000	119276.000	0.146	-0.031
1259.000	119286.000	0.129	-0.031
1258.000	119296.000	0.139	-0.031
1257.000	119306.000	0.151	-0.031
1256.000	119316.000	0.165	-0.031
1255.000	119326.000	0.144	-0.031
1254.000	119336.000	0.159	-0.031
1253.000	119346.000	0.139	-0.031
1252.000	119356.000	0.144	-0.031
1251.000	119366.000	0.151	-0.031
1250.000	119376.000	0.153	-0.031
1249.000	119386.000	0.167	-0.031
1248.000	119396.000	0.141	-0.031
1247.000	119406.000	0.123	-0.031
1246.000	119416.000	0.133	-0.031
1245.000	119426.000	0.121	-0.031
1244.000	119436.000	0.136	-0.031
1243.000	119446.000	0.169	-0.031
1242.000	119456.000	0.178	-0.031
1241.000	119466.000	0.171	-0.031
1240.000	119476.000	0.162	-0.031
1239.000	119486.000	0.164	-0.031
1238.000	119496.000	0.170	-0.031
1237.000	119506.000	0.170	-0.031
1236.000	119516.000	0.147	-0.031
1235.000	119526.000	0.154	-0.031
1234.000	119536.000	0.114	-0.031
1233.000	119546.000	0.123	-0.031
1232.000	119556.000	0.145	-0.031
1231.000	119566.000	0.165	-0.031
1230.000	119576.000	0.140	-0.031
1229.000	119586.000	0.121	-0.031
1228.000	119596.000	0.125	-0.031
1227.000	119606.000	0.124	-0.031
1226.000	119616.000	0.161	-0.031
1225.000	119626.000	0.170	-0.031
1224.000	119636.000	0.159	-0.031
1223.000	119646.000	0.151	-0.031
1222.000	119656.000	0.161	-0.031
1221.000	119666.000	0.149	-0.031
1220.000	119676.000	0.159	-0.031
1219.000	119686.000	0.149	-0.031
1218.000	119696.000	0.139	-0.031
1217.000	119706.000	0.125	-0.031
1216.000	119716.000	0.133	-0.031
1215.000	119726.000	0.144	-0.031
1214.000	119736.000	0.157	-0.031
1213.000	119746.000	0.168	-0.031
1212.000	119756.000	0.156	-0.031
1211.000	119766.000	0.150	-0.031
1210.000	119776.000	0.130	-0.031
1209.000	119786.000	0.136	-0.031
1208.000	119796.000	0.135	-0.031
1207.000	119806.000	0.141	-0.031
1206.000	119816.000	0.152	-0.031
1205.000	119826.000	0.180	-0.031
1204.000	119836.000	0.166	-0.031
1203.000	119846.000	0.134	-0.031
1202.000	119856.000	0.125	-0.031
1201.000	119866.000	0.141	-0.031
1200.000	119876.000	0.116	-0.031
1199.000	119886.000	0.128	-0.031
1198.000	119896.000	0.199	-0.031
1197.000	119906.000	0.191	-0.031
1196.000	119916.000	0.185	-0.031
1195.000	119926.000	0.178	-0.031
1194.000	119936.000	0.143	-0.031
1193.000	119946.000	0.134	-0.031
1192.000	119956.000	0.140	-0.031
1191.000	119966.000	0.134	-0.031
1190.000	119976.000	0.185	-0.031
1189.000	119986.000	0.191	-0.031
1188.000	119996.000	0.181	-0.031
1187.000	120006.000	0.173	-0.031
1186.000	120016.000	0.159	-0.031
1185.000	120026.000	0.181	-0.031
1184.000	120036.000	0.159	-0.031
1183.000	120046.000	0.159	-0.031
1182.000	120056.000	0.166	-0.031
1181.000	120066.000	0.166	-0.031
1180.000	120076.000	0.163	-0.031
1179.000	120086.000	0.167	-0.031
1178.000	120096.000	0.160	-0.031
1177.000	120106.000	0.156	-0.031
1176.000	120116.000	0.146	-0.031
1175.000	120126.000	0.171	-0.031
1174.000	120136.000	0.188	-0.031
1173.000	120146.000	0.176	-0.031
1172.000	120156.000	0.189	-0.031
1171.000	120166.000	0.173	-0.031
1170.000	120176.000	0.166	-0.031
1169.000	120186.000	0.151	-0.031
1168.000	120196.000	0.154	-0.031
1167.000	120206.000	0.164	-0.031
1166.000	120216.000	0.182	-0.031
1165.000	120226.000	0.155	-0.031
1164.000	120236.000	0.163	-0.031
1163.000	120246.000	0.193	-0.031
1162.000	120256.000	0.177	-0.031
1161.000	120266.000	0.165	-0.031
1160.000	120276.000	0.138	-0.031
1159.000	120286.000	0.167	-0.031
1158.000	120296.000	0.165	-0.031
1157.000	120306.000	0.153	-0.031
1156.000	120316.000	0.166	-0.031
1155.000	120326.000	0.141	-0.031
1154.000	120336.000	0.147	-0.031
1153.000	120346.000	0.145	-0.031
1152.000	120356.000	0.169	-0.031
1151.000	120366.000	0.207	-0.031
1150.000	120376.000	0.170	-0.031
1149.000	120386.000	0.176	-0.031
1148.000	120396.000	0.173	-0.031
1147.000	120406.000	0.198	-0.031
1146.000	120416.000	0.186	-0.031
1145.000	120426.000	0.181	-0.031
1144.000	120436.000	0.171	-0.031
1143.000	120446.000	0.144	-0.031
1142.000	120456.000	0.164	-0.031
1141.000	120466.000	0.143	-0.031
1140.000	120476.000	0.146	-0.031
1139.000	120486.000	0.159	-0.031
1138.000	120496.000	0.150	-0.031
1137.000	120506.000	0.172	-0.031
1136.000	120516.000	0.176	-0.031
1135.000	120526.000	0.197	-0.031
1134.000	120536.000	0.149	-0.031
1133.000	120546.000	0.134	-0.031
1132.000	120556.000	0.136	-0.031
1131.000	120566.000	0.143	-0.031
1130.000	120576.000	0.188	-0.031
1129.000	120586.000	0.175	-0.031
1128.000	120596.000	0.187	-0.031
1127.000	120606.000	0.181	-0.031
1126.000	120616.000	0.203	-0.031
1125.000	120626.000	0.199	-0.031
1124.000	120636.000	0.214	-0.031
1123.000	120646.000	0.187	-0.031
1122.000	120656.000	0.191	-0.031
1121.000	120666.000	0.182	-0.031
1120.000	120676.000	0.197	-0.031
1119.000	120686.000	0.205	-0.031
1118.000	120696.000	0.220	-0.031
1117.000	120706.000	0.192	-0.031
1116.000	120716.000	0.228	-0.031
1115.000	120726.000	0.226	-0.031
1114.000	120736.000	0.182	-0.031
1113.000	120746.000	0.198	-0.031
1112.000	120756.000	0.173	-0.031
1111.000	120766.000	0.173	-0.031
1110.000	120776.000	0.194	-0.031
1109.000	120786.000	0.176	-0.031
1108.000	120796.000	0.177	-0.031
1107.000	120806.000	0.196	-0.031
1106.000	120816.000	0.183	-0.031
1105.000	120826.000	0.180	-0.031
1104.000	120836.000	0.192	-0.031
1103.000	120846.000	0.193	-0.031
1102.000	120856.000	0.176	-0.031
1101.000	120866.000	0.174	-0.031
1100.000	120876.000	0.170	-0.031
1099.000	120886.000	0.204	-0.031
1098.000	120896.000	0.207	-0.031
1097.000	120906.000	0.183	-0.031
1096.000	120916.000	0.199	-0.031
1095.000	120926.000	0.196	-0.031
1094.000	120936.000	0.200	-0.031
1093.000	120946.000	0.183	-0.031
1092.000	120956.000	0.183	-0.031
1091.000	120966.000	0.188	-0.031
1090.000	120976.000	0.184	-0.031
1089.000	120986.000	0.185	-0.031
1088.000	120996.000	0.191	-0.031
1087.000	121006.000	0.186	-0.031
1086.000	121016.000	0.188	-0.031
1085.000	121026.000	0.162	-0.031
1084.000	121036.000	0.162	-0.031
1083.000	121046.000	0.158	-0.031
1082.000	121056.000	0.217	-0.031
1081.000	121066.000	0.235	-0.031
1080.000	121076.000	0.233	-0.031
1079.000	121086.000	0.204	-0.031
1078.000	121096.000	0.205	-0.031
1077.000	121106.000	0.185	-0.031
1076.000	121116.000	0.191	-0.031
1075.000	121126.000	0.197	-0.031
1074.000	121136.000	0.217	-0.031
1073.000	121146.000	0.181	-0.031
1072.000	121156.000	0.188	-0.031
1071.000	121166.000	0.171	-0.031
1070.000	121176.000	0.176	-0.031
1069.000	121186.000	0.182	-0.031
1068.000	121196.000	0.180	-0.031
1067.000	121206.000	0.178	-0.031
1066.000	121216.000	0.159	-0.031
1065.000	121226.000	0.155	-0.031
1064.000	121236.000	0.194	-0.031
1063.000	121246.000	0.180	-0.031
1062.000	121256.000	0.163	-0.031
1061.000	121266.000	0.202	-0.031
1060.000	121276.000	0.166	-0.031
1059.000	121286.000	0.162	-0.031
1058.000	121296.000	0.158	-0.031
1057.000	121306.000	0.166	-0.031
1056.000	121316.000	0.168	-0.031
1055.000	121326.000	0.145	-0.031
1054.000	121336.000	0.187	-0.031
1053.000	121346.000	0.203	-0.031
1052.000	121356.000	0.193	-0.031
1051.000	121366.000	0.179	-0.031
1050.000	121376.000	0.167	-0.031
1049.000	121386.000	0.201	-0.031
1048.000	121396.000	0.176	-0.031
1047.000	121406.000	0.157	-0.031
1046.000	121416.000	0.172	-0.031
1045.000	121426.000	0.185	-0.031
1044.000	121436.000	0.180	-0.031
1043.000	121446.000	0.158	-0.031
1042.000	121456.000	0.167	-0.031
1041.000	121466.000	0.162	-0.031
1040.000	121476.000	0.187	-0.031
1039.000	121486.000	0.202	-0.031
1038.000	121496.000	0.186	-0.031
1037.000	121506.000	0.192	-0.031
1036.000	121516.000	0.198	-0.031
1035.000	121526.000	0.169	-0.031
1034.000	121536.000	0.178	-0.031
1033.000	121546.000	0.166	-0.031
1032.000	121556.000	0.159	-0.031
1031.000	121566.000	0.190	-0.031
1030.000	121576.000	0.214	-0.031
1029.000	121586.000	0.215	-0.031
1028.000	121596.000	0.193	-0.031
1027.000	121606.000	0.178	-0.031
1026.000	121616.000	0.154	-0.031
1025.000	121626.000	0.163	-0.031
1024.000	121636.000	0.156	-0.031
1023.000	121646.000	0.177	-0.031
1022.000	121656.000	0.178	-0.031
1021.000	121666.000	0.175	-0.031
1020.000	121676.000	0.168	-0.031
1019.000	121686.000	0.159	-0.031
1018.000	121696.000	0.188	-0.031
1017.000	121706.000	0.172	-0.031
1016.000	121716.000	0.199	-0.031
1015.000	121726.000	0.178	-0.031
1014.000	121736.000	0.156	-0.031
1013.000	121746.000	0.174	-0.031
1012.000	121756.000	0.162	-0.031
1011.000	121766.000	0.195	-0.031
1010.000	121776.000	0.225	-0.031
1009.000	121786.000	0.216	-0.031
1008.000	121796.000	0.226	-0.031
1007.000	121806.000	0.199	-0.031
1006.000	121816.000	0.177	-0.031
1005.000	121826.000	0.148	-0.031
1004.000	121836.000	0.172	-0.031
1003.000	121846.000	0.173	-0.031
1002.000	121856.000	0.180	-0.031
1001.000	121866.000	0.178	-0.031
1000.000	121876.000	0.188	-0.031
999.000	121886.000	0.190	-0.031
998.000	121896.000	0.195	-0.031
997.000	121906.000	0.152	-0.031
996.000	121916.000	0.171	-0.031
995.000	121926.000	0.166	-0.031
994.000	121936.000	0.201	-0.031
993.000	121946.000	0.194	-0.031
992.000	121956.000	0.197	-0.031
991.000	121966.000	0.210	-0.031
990.000	121976.000	0.188	-0.031
989.000	121986.000	0.215	-0.031
988.000	121996.000	0.233	-0.031
987.000	122006.000	0.215	-0.031
986.000	122016.000	0.222	-0.031
985.000	122026.000	0.190	-0.031
984.000	122036.000	0.210	-0.031
983.000	122046.000	0.194	-0.031
982.000	122056.000	0.184	-0.031
981.000	122066.000	0.164	-0.031
980.000	122076.000	0.176	-0.031
979.000	122086.000	0.180	-0.031
978.000	122096.000	0.177	-0.031
977.000	122106.000	0.183	-0.031
976.000	122116.000	0.202	-0.031
975.000	122126.000	0.183	-0.031
974.000	122136.000	0.193	-0.031
973.000	122146.000	0.204	-0.031
972.000	122156.000	0.229	-0.031
971.000	122166.000	0.209	-0.031
970.000	122176.000	0.180	-0.031
969.000	122186.000	0.175	-0.031
968.000	122196.000	0.182	-0.031
967.000	122206.000	0.205	-0.031
966.000	122216.000	0.191	-0.031
965.000	122226.000	0.185	-0.031
964.000	122236.000	0.212	-0.031
963.000	122246.000	0.196	-0.031
962.000	122256.000	0.198	-0.031
961.000	122266.000	0.193	-0.031
960.000	122276.000	0.203	-0.031
959.000	122286.000	0.194	-0.031
958.000	122296.000	0.185	-0.031
957.000	122306.000	0.159	-0.031
956.000	122316.000	0.165	-0.031
955.000	122326.000	0.182	-0.031
954.000	122336.000	0.198	-0.031
953.000	122346.000	0.204	-0.031
952.000	122356.000	0.215	-0.031
951.000	122366.000	0.207	-0.031
950.000	122376.000	0.174	-0.031
949.000	122386.000	0.162	-0.031
948.000	122396.000	0.151	-0.031
947.000	122406.000	0.194	-0.031
946.000	122416.000	0.189	-0.031
945.000	122426.000	0.193	-0.031
944.000	122436.000	0.172	-0.031
943.000	122446.000	0.148	-0.031
942.000	122456.000	0.198	-0.031
941.000	122466.000	0.150	-0.031
940.000	122476.000	0.199	-0.031
939.000	122486.000	0.155	-0.031
938.000	122496.000	0.197	-0.031
937.000	122506.000	0.169	-0.031
936.000	122516.000	0.193	-0.031
935.000	122526.000	0.195	-0.031
934.000	122536.000	0.187	-0.031
933.000	122546.000	0.185	-0.031
932.000	122556.000	0.196	-0.031
931.000	122566.000	0.194	-0.031
930.000	122576.000	0.188	-0.031
929.000	122586.000	0.152	-0.031
928.000	122596.000	0.189	-0.031
927.000	122606.000	0.170	-0.031
926.000	122616.000	0.190	-0.031
925.000	122626.000	0.239	-0.031
924.000	122636.000	0.209	-0.031
923.000	122646.000	0.195	-0.031
922.000	122656.000	0.196	-0.031
921.000	122666.000	0.173	-0.031
920.000	122676.000	0.175	-0.031
919.000	122686.000	0.205	-0.031
918.000	122696.000	0.189	-0.031
917.000	122706.000	0.193	-0.031
916.000	122716.000	0.185	-0.031
915.000	122726.000	0.179	-0.031
914.000	122736.000	0.167	-0.031
913.000	122746.000	0.154	-0.031
912.000	122756.000	0.157	-0.031
911.000	122766.000	0.161	-0.031
910.000	122776.000	0.171	-0.031
909.000	122786.000	0.198	-0.031
908.000	122796.000	0.174	-0.031
907.000	122806.000	0.168	-0.031
906.000	122816.000	0.188	-0.031
905.000	122826.000	0.161	-0.031
904.000	122836.000	0.178	-0.031
903.000	122846.000	0.172	-0.031
902.000	122856.000	0.183	-0.031
901.000	122866.000	0.136	-0.031
900.000	122876.000	0.138	-0.031
899.000	122886.000	0.166	-0.031
898.000	122896.000	0.179	-0.031
897.000	122906.000	0.167	-0.031
896.000	122916.000	0.156	-0.031
895.000	122926.000	0.169	-0.031
894.000	122936.000	0.180	-0.031
893.000	122946.000	0.167	-0.031
892.000	122956.000	0.174	-0.031
891.000	122966.000	0.181	-0.031
890.000	122976.000	0.169	-0.031
889.000	122986.000	0.134	-0.031
888.000	122996.000	0.140	-0.031
887.000	123006.000	0.141	-0.031
886.000	123016.000	0.182	-0.031
885.000	123026.000	0.169	-0.031
884.000	123036.000	0.168	-0.031
883.000	123046.000	0.147	-0.031
882.000	123056.000	0.163	-0.031
881.000	123066.000	0.167	-0.031
880.000	123076.000	0.189	-0.031
879.000	123086.000	0.176	-0.031
878.000	123096.000	0.171	-0.031
