# Title: MWBlink QuickScan
# Note:	Scan of 27f in +40 V (6.6 V/cm) and no PM, with MW ON (s) at +18.6 dBm and OFF (r) at -20 dBm on Hittite.
# Type:	DL-Pro Frequency Scan at 1000 samples/s
# Hittite Freq:	18510.5 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361351.8 GHz (Start, scans Red-ward)
# Target:	27f in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0010 V
# Static:	+40 V
# Static Off:	NaN
b	r	s
0.008	-0.079	-0.051
0.001	-0.051	-0.063
0.008	-0.055	-0.067
0.015	-0.045	-0.062
0.013	-0.076	-0.057
0.001	-0.051	-0.051
0.007	-0.061	-0.057
0.009	-0.031	-0.063
0.011	-0.063	-0.069
0.008	-0.047	-0.065
0.010	-0.090	-0.097
0.005	-0.075	-0.078
0.009	-0.057	-0.074
0.012	-0.072	-0.071
0.012	-0.059	-0.075
0.009	-0.080	-0.077
0.012	-0.060	-0.059
0.018	-0.036	-0.120
-0.001	-0.047	-0.123
0.009	-0.058	-0.096
0.014	-0.061	-0.104
0.014	-0.051	-0.083
0.005	-0.058	-0.107
0.003	-0.055	-0.108
0.013	-0.043	-0.129
0.009	-0.064	-0.125
0.007	-0.065	-0.125
0.003	-0.040	-0.165
0.013	-0.054	-0.171
0.019	-0.077	-0.189
0.012	-0.074	-0.200
0.015	-0.059	-0.143
0.011	-0.041	-0.169
0.015	-0.059	-0.251
0.006	-0.042	-0.284
0.008	-0.062	-0.226
0.006	-0.068	-0.231
0.011	-0.061	-0.345
0.015	-0.060	-0.248
0.008	-0.049	-0.278
0.007	-0.096	-0.268
0.004	-0.079	-0.364
0.004	-0.059	-0.311
0.017	-0.080	-0.303
0.007	-0.071	-0.331
0.009	-0.073	-0.306
0.017	-0.069	-0.317
0.011	-0.071	-0.314
0.008	-0.083	-0.313
0.017	-0.069	-0.269
0.013	-0.102	-0.295
0.001	-0.069	-0.253
0.010	-0.107	-0.350
0.016	-0.083	-0.349
0.016	-0.058	-0.347
0.001	-0.081	-0.302
0.006	-0.097	-0.308
0.003	-0.092	-0.333
0.014	-0.078	-0.335
0.016	-0.086	-0.368
0.018	-0.079	-0.301
0.008	-0.099	-0.252
0.002	-0.097	-0.318
0.010	-0.096	-0.316
0.019	-0.066	-0.319
0.012	-0.125	-0.286
0.010	-0.133	-0.315
0.009	-0.124	-0.260
0.002	-0.104	-0.247
0.009	-0.114	-0.184
0.013	-0.127	-0.199
0.011	-0.119	-0.186
-0.003	-0.123	-0.142
0.006	-0.121	-0.151
0.007	-0.135	-0.174
0.003	-0.121	-0.147
0.010	-0.144	-0.128
0.009	-0.144	-0.150
-0.001	-0.145	-0.123
0.016	-0.137	-0.148
0.011	-0.178	-0.127
0.013	-0.180	-0.131
0.009	-0.208	-0.138
0.008	-0.248	-0.117
0.004	-0.226	-0.106
0.006	-0.227	-0.119
0.007	-0.238	-0.110
0.007	-0.260	-0.110
0.006	-0.264	-0.076
0.005	-0.336	-0.085
0.008	-0.307	-0.070
0.001	-0.264	-0.084
0.002	-0.313	-0.109
0.015	-0.294	-0.078
0.000	-0.301	-0.062
0.006	-0.312	-0.071
0.003	-0.291	-0.048
0.008	-0.344	-0.082
0.003	-0.375	-0.054
0.013	-0.373	-0.043
0.009	-0.319	-0.062
0.003	-0.311	-0.083
0.003	-0.279	-0.080
0.013	-0.265	-0.062
0.018	-0.307	-0.047
0.002	-0.289	-0.038
0.008	-0.305	-0.037
0.003	-0.292	-0.081
0.011	-0.224	-0.037
-0.001	-0.294	-0.034
0.010	-0.277	-0.040
0.010	-0.305	-0.051
0.002	-0.337	-0.082
0.007	-0.326	-0.059
0.016	-0.299	-0.066
0.009	-0.320	-0.073
0.014	-0.314	-0.049
0.013	-0.301	-0.042
0.006	-0.308	-0.056
0.010	-0.282	-0.049
0.015	-0.256	-0.075
0.011	-0.374	-0.061
0.006	-0.337	-0.039
0.007	-0.319	-0.048
0.013	-0.317	-0.039
0.007	-0.319	-0.042
0.006	-0.282	-0.046
0.002	-0.273	-0.047
0.003	-0.315	-0.063
0.014	-0.302	-0.056
0.003	-0.249	-0.070
0.010	-0.246	-0.075
0.012	-0.213	-0.049
0.017	-0.249	-0.037
0.013	-0.232	-0.057
0.009	-0.199	-0.058
0.009	-0.164	-0.061
0.006	-0.177	-0.084
0.010	-0.154	-0.057
0.010	-0.140	-0.065
0.011	-0.136	-0.044
0.008	-0.110	-0.036
0.003	-0.147	-0.063
0.009	-0.119	-0.043
0.007	-0.093	-0.062
0.005	-0.114	-0.090
0.012	-0.093	-0.075
0.008	-0.103	-0.083
0.002	-0.086	-0.080
0.011	-0.058	-0.069
0.011	-0.075	-0.080
0.002	-0.076	-0.082
0.005	-0.076	-0.069
0.011	-0.094	-0.072
0.010	-0.129	-0.071
0.002	-0.091	-0.085
0.015	-0.099	-0.115
0.005	-0.085	-0.089
0.010	-0.099	-0.077
0.007	-0.112	-0.091
0.012	-0.081	-0.099
0.003	-0.077	-0.108
0.008	-0.053	-0.166
0.010	-0.092	-0.147
0.013	-0.086	-0.140
0.015	-0.063	-0.190
0.015	-0.064	-0.136
0.017	-0.062	-0.187
0.006	-0.063	-0.185
0.004	-0.064	-0.135
0.010	-0.090	-0.145
0.010	-0.087	-0.164
-0.005	-0.079	-0.203
0.007	-0.064	-0.234
0.019	-0.050	-0.207
0.014	-0.060	-0.203
0.007	-0.063	-0.223
0.008	-0.084	-0.179
0.002	-0.087	-0.166
0.006	-0.067	-0.157
0.005	-0.067	-0.160
0.010	-0.083	-0.200
0.011	-0.065	-0.229
0.013	-0.056	-0.209
0.008	-0.072	-0.217
0.010	-0.072	-0.208
0.013	-0.049	-0.186
0.011	-0.066	-0.166
0.010	-0.064	-0.169
-0.002	-0.080	-0.157
0.007	-0.069	-0.160
0.004	-0.047	-0.177
0.002	-0.054	-0.154
0.012	-0.070	-0.155
0.004	-0.059	-0.199
0.007	-0.036	-0.223
0.013	-0.046	-0.192
0.013	-0.088	-0.180
0.008	-0.065	-0.167
0.013	-0.084	-0.136
0.011	-0.074	-0.129
0.008	-0.051	-0.154
0.006	-0.055	-0.173
0.011	-0.052	-0.174
0.010	-0.039	-0.189
0.003	-0.055	-0.142
0.005	-0.072	-0.167
-0.002	-0.038	-0.181
0.013	-0.068	-0.160
0.004	-0.042	-0.156
0.012	-0.064	-0.144
0.013	-0.066	-0.159
0.004	-0.054	-0.151
0.013	-0.071	-0.182
0.015	-0.060	-0.190
0.004	-0.067	-0.152
0.018	-0.060	-0.213
0.020	-0.049	-0.217
0.006	-0.053	-0.201
0.008	-0.083	-0.209
0.010	-0.054	-0.191
0.009	-0.054	-0.162
-0.001	-0.054	-0.160
0.008	-0.053	-0.179
0.013	-0.038	-0.216
0.009	-0.052	-0.180
0.014	-0.051	-0.172
0.016	-0.069	-0.162
0.001	-0.062	-0.157
0.012	-0.045	-0.189
0.012	-0.058	-0.164
0.014	-0.060	-0.144
0.014	-0.050	-0.148
0.016	-0.048	-0.139
0.006	-0.038	-0.160
0.011	-0.044	-0.159
0.003	-0.073	-0.171
0.008	-0.048	-0.183
0.014	-0.056	-0.144
0.003	-0.064	-0.166
0.006	-0.040	-0.131
0.010	-0.074	-0.157
0.002	-0.078	-0.225
0.010	-0.049	-0.231
0.005	-0.050	-0.169
0.007	-0.057	-0.161
0.014	-0.051	-0.144
0.017	-0.045	-0.157
0.012	-0.060	-0.149
0.017	-0.040	-0.165
0.018	-0.056	-0.172
-0.001	-0.033	-0.174
0.005	-0.049	-0.174
0.006	-0.038	-0.164
0.014	-0.042	-0.151
0.001	-0.057	-0.170
0.014	-0.042	-0.175
0.008	-0.068	-0.180
0.006	-0.082	-0.214
0.006	-0.072	-0.176
0.017	-0.071	-0.191
0.010	-0.075	-0.187
0.004	-0.062	-0.178
0.012	-0.073	-0.169
0.014	-0.066	-0.197
0.010	-0.078	-0.160
0.017	-0.080	-0.139
0.015	-0.072	-0.154
0.003	-0.061	-0.159
0.008	-0.052	-0.153
0.010	-0.047	-0.173
0.013	-0.064	-0.175
0.001	-0.075	-0.211
0.008	-0.040	-0.136
0.011	-0.056	-0.141
0.011	-0.057	-0.157
0.009	-0.074	-0.206
0.012	-0.073	-0.186
0.006	-0.076	-0.175
0.001	-0.046	-0.159
0.013	-0.051	-0.170
0.015	-0.060	-0.146
0.007	-0.047	-0.171
0.007	-0.039	-0.164
0.007	-0.052	-0.145
0.005	-0.080	-0.189
0.003	-0.065	-0.166
0.014	-0.063	-0.166
0.009	-0.065	-0.166
-0.004	-0.078	-0.141
0.004	-0.053	-0.156
0.003	-0.067	-0.164
-0.004	-0.064	-0.167
0.010	-0.077	-0.181
0.006	-0.073	-0.157
0.003	-0.060	-0.141
0.013	-0.070	-0.177
0.011	-0.059	-0.177
0.005	-0.067	-0.126
0.017	-0.043	-0.143
0.010	-0.062	-0.172
0.005	-0.091	-0.162
0.008	-0.079	-0.209
0.012	-0.052	-0.157
0.005	-0.034	-0.129
0.009	-0.065	-0.152
0.006	-0.052	-0.207
-0.001	-0.049	-0.209
0.013	-0.060	-0.183
0.014	-0.035	-0.197
0.012	-0.070	-0.169
0.008	-0.059	-0.185
0.006	-0.065	-0.160
0.012	-0.073	-0.158
0.019	-0.080	-0.174
0.012	-0.087	-0.155
0.016	-0.073	-0.140
0.012	-0.093	-0.145
0.002	-0.080	-0.149
0.013	-0.081	-0.149
0.013	-0.065	-0.176
0.018	-0.071	-0.145
0.003	-0.087	-0.208
0.008	-0.095	-0.153
0.015	-0.084	-0.163
0.005	-0.071	-0.154
0.012	-0.072	-0.174
0.014	-0.079	-0.176
0.005	-0.081	-0.141
0.007	-0.062	-0.189
0.009	-0.044	-0.194
0.011	-0.045	-0.185
0.009	-0.044	-0.131
0.007	-0.059	-0.185
0.005	-0.066	-0.152
0.012	-0.054	-0.159
0.009	-0.052	-0.146
0.002	-0.049	-0.178
0.011	-0.053	-0.172
0.009	-0.068	-0.159
0.003	-0.054	-0.158
0.007	-0.044	-0.155
0.003	-0.049	-0.139
0.007	-0.046	-0.180
0.007	-0.071	-0.164
0.010	-0.051	-0.189
0.008	-0.068	-0.180
0.006	-0.048	-0.152
0.011	-0.043	-0.115
0.009	-0.051	-0.163
0.007	-0.045	-0.140
0.002	-0.084	-0.142
0.001	-0.102	-0.174
0.006	-0.063	-0.187
0.008	-0.059	-0.164
0.002	-0.048	-0.157
0.006	-0.029	-0.148
0.006	-0.064	-0.153
0.007	-0.053	-0.148
0.010	-0.040	-0.141
0.018	-0.062	-0.169
0.009	-0.078	-0.161
0.008	-0.070	-0.138
0.016	-0.084	-0.151
0.011	-0.072	-0.132
0.009	-0.041	-0.176
0.016	-0.064	-0.157
0.014	-0.049	-0.146
0.005	-0.038	-0.121
0.012	-0.055	-0.131
0.015	-0.050	-0.166
0.016	-0.065	-0.173
0.006	-0.071	-0.155
0.009	-0.072	-0.144
0.016	-0.079	-0.115
0.006	-0.121	-0.153
0.006	-0.084	-0.131
0.011	-0.058	-0.135
0.009	-0.063	-0.104
0.012	-0.056	-0.191
0.010	-0.044	-0.166
0.014	-0.065	-0.163
0.014	-0.048	-0.174
0.005	-0.051	-0.149
0.007	-0.067	-0.155
0.014	-0.072	-0.174
0.013	-0.069	-0.171
0.012	-0.066	-0.138
0.010	-0.064	-0.130
0.002	-0.040	-0.135
0.008	-0.054	-0.161
0.017	-0.047	-0.138
-0.004	-0.028	-0.118
0.013	-0.064	-0.147
0.003	-0.083	-0.155
0.010	-0.053	-0.156
0.015	-0.052	-0.170
0.013	-0.065	-0.144
0.004	-0.080	-0.155
0.009	-0.048	-0.126
0.013	-0.051	-0.143
0.004	-0.062	-0.142
0.005	-0.070	-0.135
0.004	-0.052	-0.129
-0.000	-0.066	-0.129
-0.000	-0.069	-0.123
0.005	-0.058	-0.110
0.002	-0.065	-0.120
0.010	-0.071	-0.150
0.005	-0.046	-0.169
0.020	-0.064	-0.138
0.010	-0.098	-0.130
0.011	-0.086	-0.134
0.009	-0.080	-0.134
0.018	-0.078	-0.123
0.011	-0.063	-0.119
0.012	-0.065	-0.108
0.014	-0.063	-0.145
0.005	-0.053	-0.155
0.008	-0.058	-0.145
0.010	-0.065	-0.146
0.018	-0.078	-0.129
0.003	-0.062	-0.117
0.010	-0.052	-0.142
0.017	-0.045	-0.159
0.008	-0.052	-0.144
0.009	-0.056	-0.182
0.018	-0.035	-0.146
0.007	-0.050	-0.101
0.007	-0.049	-0.141
0.005	-0.052	-0.105
0.012	-0.096	-0.166
0.005	-0.066	-0.155
0.012	-0.045	-0.126
0.007	-0.065	-0.157
0.010	-0.070	-0.157
0.008	-0.064	-0.138
0.011	-0.054	-0.134
0.013	-0.053	-0.121
0.003	-0.048	-0.129
0.006	-0.048	-0.170
0.008	-0.041	-0.147
0.008	-0.062	-0.171
0.014	-0.069	-0.151
0.006	-0.080	-0.153
0.011	-0.079	-0.152
0.014	-0.064	-0.109
0.004	-0.070	-0.140
0.007	-0.070	-0.167
0.010	-0.071	-0.110
0.011	-0.052	-0.131
0.003	-0.045	-0.142
-0.000	-0.035	-0.114
0.008	-0.049	-0.135
0.007	-0.039	-0.128
0.005	-0.038	-0.120
0.012	-0.043	-0.111
0.008	-0.072	-0.140
0.013	-0.076	-0.141
0.003	-0.085	-0.165
0.025	-0.086	-0.141
0.009	-0.053	-0.142
0.011	-0.037	-0.095
0.011	-0.052	-0.163
0.014	-0.050	-0.147
0.003	-0.082	-0.163
0.018	-0.049	-0.148
0.020	-0.051	-0.173
0.000	-0.060	-0.149
0.017	-0.046	-0.173
0.012	-0.036	-0.177
-0.000	-0.055	-0.180
-0.001	-0.076	-0.155
0.009	-0.077	-0.145
0.008	-0.040	-0.142
0.007	-0.044	-0.162
0.009	-0.090	-0.170
0.009	-0.065	-0.159
0.009	-0.052	-0.128
0.020	-0.060	-0.148
0.014	-0.077	-0.171
0.014	-0.066	-0.152
0.004	-0.080	-0.162
0.007	-0.060	-0.158
0.010	-0.086	-0.131
0.015	-0.054	-0.125
0.005	-0.053	-0.127
0.017	-0.034	-0.129
0.014	-0.077	-0.117
0.004	-0.062	-0.132
0.014	-0.053	-0.116
0.010	-0.050	-0.117
0.002	-0.039	-0.138
0.009	-0.037	-0.125
0.007	-0.055	-0.153
0.007	-0.069	-0.145
0.012	-0.078	-0.182
0.012	-0.084	-0.172
0.011	-0.080	-0.154
0.011	-0.048	-0.145
0.008	-0.067	-0.125
0.001	-0.097	-0.123
0.001	-0.090	-0.156
0.008	-0.067	-0.149
0.013	-0.063	-0.101
0.007	-0.061	-0.137
0.016	-0.075	-0.162
0.008	-0.069	-0.111
0.011	-0.059	-0.103
0.012	-0.078	-0.162
0.018	-0.064	-0.136
0.010	-0.054	-0.119
0.014	-0.037	-0.133
0.009	-0.045	-0.155
0.014	-0.055	-0.154
0.017	-0.059	-0.134
0.019	-0.029	-0.114
0.012	-0.031	-0.116
-0.005	-0.036	-0.144
0.009	-0.057	-0.129
0.006	-0.047	-0.125
0.007	-0.051	-0.084
-0.000	-0.068	-0.120
0.003	-0.052	-0.129
0.004	-0.056	-0.101
0.004	-0.055	-0.082
0.007	-0.071	-0.112
0.010	-0.061	-0.094
0.004	-0.067	-0.124
0.011	-0.049	-0.119
0.012	-0.072	-0.164
0.012	-0.042	-0.123
-0.001	-0.061	-0.103
0.008	-0.071	-0.143
0.004	-0.044	-0.116
0.009	-0.051	-0.112
0.006	-0.076	-0.139
0.011	-0.070	-0.132
0.011	-0.086	-0.142
0.008	-0.061	-0.156
0.011	-0.044	-0.098
0.013	-0.039	-0.166
0.003	-0.060	-0.159
0.013	-0.058	-0.161
0.002	-0.051	-0.193
0.009	-0.070	-0.163
0.014	-0.054	-0.140
-0.001	-0.067	-0.128
-0.000	-0.066	-0.113
0.006	-0.050	-0.100
0.012	-0.047	-0.110
0.004	-0.043	-0.138
0.003	-0.060	-0.121
0.008	-0.053	-0.156
0.010	-0.054	-0.138
0.010	-0.070	-0.137
0.007	-0.057	-0.108
0.008	-0.071	-0.112
0.015	-0.050	-0.124
0.002	-0.047	-0.152
0.012	-0.067	-0.140
0.006	-0.098	-0.106
0.002	-0.086	-0.090
0.011	-0.076	-0.130
0.014	-0.075	-0.150
0.016	-0.060	-0.129
0.013	-0.068	-0.107
0.023	-0.055	-0.139
0.012	-0.064	-0.137
0.019	-0.056	-0.136
0.018	-0.067	-0.130
0.010	-0.058	-0.126
0.003	-0.082	-0.108
0.013	-0.073	-0.092
0.016	-0.051	-0.107
0.008	-0.046	-0.081
0.008	-0.058	-0.127
0.007	-0.045	-0.115
0.007	-0.059	-0.130
0.010	-0.062	-0.128
0.013	-0.070	-0.112
0.013	-0.082	-0.152
0.005	-0.062	-0.173
0.006	-0.054	-0.125
0.003	-0.059	-0.122
0.016	-0.076	-0.145
0.011	-0.071	-0.140
0.013	-0.036	-0.137
0.010	-0.062	-0.141
0.004	-0.032	-0.158
0.010	-0.017	-0.168
0.015	-0.067	-0.152
-0.003	-0.040	-0.173
0.011	-0.034	-0.168
0.004	-0.072	-0.112
0.013	-0.081	-0.115
0.011	-0.071	-0.124
0.005	-0.066	-0.149
0.001	-0.059	-0.118
0.009	-0.041	-0.144
0.010	-0.085	-0.152
0.005	-0.063	-0.139
-0.000	-0.071	-0.173
0.007	-0.079	-0.153
0.009	-0.081	-0.145
-0.001	-0.070	-0.130
0.011	-0.063	-0.103
0.003	-0.053	-0.139
0.014	-0.061	-0.121
0.004	-0.053	-0.153
0.017	-0.056	-0.125
0.013	-0.081	-0.160
0.005	-0.090	-0.133
0.006	-0.046	-0.131
0.010	-0.049	-0.149
0.011	-0.056	-0.140
0.015	-0.086	-0.140
0.019	-0.079	-0.135
0.013	-0.063	-0.153
0.019	-0.057	-0.182
0.011	-0.056	-0.117
0.008	-0.086	-0.129
-0.007	-0.069	-0.126
-0.002	-0.054	-0.116
0.004	-0.039	-0.118
0.009	-0.044	-0.148
0.007	-0.046	-0.134
0.006	-0.068	-0.138
0.001	-0.056	-0.126
0.008	-0.037	-0.110
0.011	-0.041	-0.083
0.010	-0.063	-0.132
0.008	-0.050	-0.112
0.007	-0.110	-0.110
0.008	-0.066	-0.152
0.008	-0.064	-0.142
0.004	-0.028	-0.131
0.010	-0.032	-0.169
0.014	-0.068	-0.128
0.003	-0.086	-0.145
0.005	-0.090	-0.140
0.013	-0.077	-0.132
-0.003	-0.052	-0.169
0.009	-0.067	-0.116
-0.002	-0.051	-0.108
0.008	-0.046	-0.120
0.016	-0.038	-0.085
0.007	-0.069	-0.133
0.006	-0.056	-0.127
0.011	-0.037	-0.131
0.010	-0.081	-0.133
0.001	-0.055	-0.132
0.006	-0.059	-0.133
0.009	-0.045	-0.137
0.003	-0.060	-0.109
0.000	-0.055	-0.095
0.014	-0.075	-0.094
0.006	-0.083	-0.119
0.009	-0.089	-0.125
0.004	-0.065	-0.131
0.013	-0.080	-0.108
0.012	-0.065	-0.123
0.009	-0.069	-0.147
0.006	-0.057	-0.129
0.011	-0.074	-0.101
0.011	-0.065	-0.106
0.023	-0.046	-0.102
0.019	-0.059	-0.123
0.007	-0.062	-0.097
0.011	-0.067	-0.101
0.010	-0.055	-0.141
0.009	-0.070	-0.137
-0.005	-0.062	-0.140
0.011	-0.081	-0.138
0.014	-0.055	-0.144
0.002	-0.063	-0.119
0.003	-0.056	-0.122
0.010	-0.057	-0.141
-0.000	-0.070	-0.149
0.011	-0.066	-0.160
0.013	-0.053	-0.144
0.017	-0.034	-0.140
0.004	-0.048	-0.143
0.006	-0.056	-0.137
0.006	-0.042	-0.122
0.016	-0.058	-0.131
0.010	-0.065	-0.121
0.008	-0.038	-0.132
0.009	-0.070	-0.140
0.002	-0.065	-0.134
0.002	-0.074	-0.138
0.012	-0.069	-0.099
0.002	-0.068	-0.132
0.016	-0.052	-0.137
0.006	-0.057	-0.147
0.010	-0.064	-0.165
0.015	-0.065	-0.178
0.013	-0.063	-0.170
0.010	-0.051	-0.129
0.016	-0.041	-0.108
0.016	-0.063	-0.122
0.012	-0.037	-0.128
0.005	-0.071	-0.144
0.010	-0.052	-0.126
0.009	-0.049	-0.107
0.001	-0.064	-0.136
0.001	-0.044	-0.140
0.005	-0.073	-0.124
0.012	-0.070	-0.130
0.004	-0.075	-0.159
0.021	-0.082	-0.129
0.003	-0.069	-0.107
0.005	-0.065	-0.117
0.009	-0.058	-0.109
0.009	-0.062	-0.108
0.003	-0.077	-0.115
0.012	-0.056	-0.120
0.011	-0.052	-0.133
0.003	-0.082	-0.161
0.005	-0.069	-0.145
0.003	-0.078	-0.157
0.005	-0.065	-0.102
0.008	-0.070	-0.132
-0.001	-0.062	-0.128
0.007	-0.034	-0.110
0.006	-0.039	-0.104
0.008	-0.074	-0.123
0.005	-0.083	-0.114
0.008	-0.071	-0.104
0.006	-0.050	-0.100
0.014	-0.070	-0.096
0.015	-0.056	-0.143
0.003	-0.041	-0.116
0.010	-0.064	-0.149
0.009	-0.057	-0.124
0.008	-0.066	-0.125
0.008	-0.055	-0.128
0.019	-0.064	-0.157
0.015	-0.054	-0.149
-0.003	-0.079	-0.163
0.007	-0.076	-0.163
0.012	-0.075	-0.125
0.004	-0.054	-0.129
0.009	-0.045	-0.098
0.002	-0.067	-0.101
0.003	-0.076	-0.121
0.012	-0.063	-0.145
0.009	-0.087	-0.147
0.009	-0.050	-0.134
0.014	-0.047	-0.135
0.013	-0.065	-0.137
-0.001	-0.066	-0.116
0.006	-0.097	-0.087
0.012	-0.073	-0.132
0.012	-0.046	-0.123
0.007	-0.034	-0.123
0.011	-0.050	-0.139
0.004	-0.048	-0.122
0.005	-0.061	-0.124
0.004	-0.056	-0.107
0.015	-0.064	-0.157
0.014	-0.068	-0.136
0.011	-0.050	-0.132
0.002	-0.057	-0.155
0.014	-0.039	-0.150
0.017	-0.069	-0.158
0.015	-0.069	-0.114
0.012	-0.040	-0.144
0.004	-0.045	-0.146
0.006	-0.063	-0.151
0.012	-0.070	-0.130
0.014	-0.060	-0.129
0.009	-0.042	-0.157
0.013	-0.057	-0.148
0.012	-0.052	-0.157
-0.000	-0.077	-0.139
0.010	-0.074	-0.165
0.011	-0.064	-0.146
0.008	-0.054	-0.113
0.015	-0.064	-0.115
0.019	-0.058	-0.153
0.014	-0.090	-0.143
0.002	-0.057	-0.135
0.002	-0.067	-0.117
0.011	-0.063	-0.131
0.008	-0.064	-0.135
0.010	-0.052	-0.140
0.017	-0.033	-0.137
0.015	-0.092	-0.152
0.008	-0.058	-0.127
0.013	-0.066	-0.132
0.012	-0.069	-0.115
0.006	-0.063	-0.121
0.011	-0.068	-0.127
-0.003	-0.086	-0.114
0.007	-0.077	-0.128
0.013	-0.067	-0.134
0.003	-0.044	-0.148
0.006	-0.023	-0.127
0.016	-0.029	-0.136
0.010	-0.053	-0.140
0.001	-0.061	-0.141
0.007	-0.073	-0.116
0.012	-0.052	-0.165
0.019	-0.058	-0.168
0.006	-0.090	-0.113
0.009	-0.068	-0.158
0.004	-0.048	-0.112
0.017	-0.064	-0.133
0.009	-0.078	-0.119
0.016	-0.066	-0.122
0.011	-0.045	-0.134
0.002	-0.049	-0.151
0.005	-0.043	-0.162
0.008	-0.061	-0.162
0.015	-0.040	-0.125
0.024	-0.031	-0.147
0.019	-0.051	-0.142
-0.000	-0.088	-0.116
0.009	-0.067	-0.136
0.008	-0.039	-0.137
0.006	-0.072	-0.130
-0.003	-0.057	-0.128
0.007	-0.052	-0.130
0.011	-0.058	-0.136
0.004	-0.059	-0.123
0.008	-0.078	-0.113
0.010	-0.061	-0.173
0.005	-0.072	-0.127
0.011	-0.057	-0.103
0.012	-0.062	-0.124
0.020	-0.066	-0.116
0.012	-0.043	-0.088
0.008	-0.051	-0.105
0.011	-0.028	-0.086
0.017	-0.029	-0.092
0.011	-0.056	-0.115
0.008	-0.039	-0.112
0.014	-0.042	-0.165
0.005	-0.033	-0.123
0.015	-0.031	-0.132
0.021	-0.067	-0.117
0.006	-0.051	-0.095
0.015	-0.066	-0.140
0.015	-0.069	-0.169
0.013	-0.060	-0.103
0.017	-0.037	-0.059
0.007	-0.055	-0.100
0.005	-0.061	-0.102
0.012	-0.051	-0.154
0.014	-0.049	-0.117
0.000	-0.057	-0.135
0.006	-0.067	-0.173
0.013	-0.078	-0.111
0.011	-0.061	-0.131
0.009	-0.028	-0.122
0.003	-0.065	-0.122
0.000	-0.108	-0.130
0.004	-0.079	-0.138
0.001	-0.069	-0.115
0.014	-0.078	-0.116
0.016	-0.052	-0.118
-0.003	-0.081	-0.161
0.005	-0.084	-0.129
0.012	-0.063	-0.124
0.008	-0.059	-0.112
0.022	-0.048	-0.121
0.014	-0.055	-0.156
0.002	-0.074	-0.124
0.011	-0.060	-0.123
0.010	-0.064	-0.120
0.008	-0.091	-0.099
-0.001	-0.073	-0.114
0.013	-0.045	-0.112
0.009	-0.054	-0.131
0.002	-0.064	-0.096
0.009	-0.070	-0.112
0.009	-0.068	-0.120
0.006	-0.070	-0.146
0.009	-0.056	-0.134
0.010	-0.035	-0.136
0.007	-0.061	-0.108
0.005	-0.057	-0.149
0.008	-0.071	-0.136
0.011	-0.048	-0.162
0.007	-0.069	-0.146
0.004	-0.085	-0.134
0.014	-0.050	-0.130
0.011	-0.063	-0.124
0.008	-0.059	-0.140
0.018	-0.074	-0.115
0.021	-0.076	-0.093
0.011	-0.053	-0.094
0.012	-0.072	-0.117
0.004	-0.054	-0.110
0.002	-0.048	-0.080
0.010	-0.042	-0.128
0.013	-0.057	-0.140
0.011	-0.053	-0.128
0.013	-0.057	-0.092
0.012	-0.055	-0.153
-0.002	-0.076	-0.159
0.008	-0.057	-0.122
0.012	-0.052	-0.143
0.007	-0.077	-0.112
-0.000	-0.060	-0.099
0.006	-0.059	-0.107
0.001	-0.054	-0.121
0.011	-0.049	-0.112
0.005	-0.054	-0.122
0.015	-0.061	-0.105
0.010	-0.065	-0.076
0.003	-0.099	-0.108
0.002	-0.106	-0.094
0.013	-0.101	-0.081
0.008	-0.070	-0.117
0.011	-0.060	-0.126
0.013	-0.055	-0.139
0.002	-0.037	-0.141
0.011	-0.065	-0.157
0.017	-0.058	-0.140
0.014	-0.063	-0.152
0.002	-0.054	-0.133
0.011	-0.065	-0.121
0.015	-0.061	-0.100
0.009	-0.077	-0.082
0.010	-0.070	-0.131
0.017	-0.047	-0.119
0.004	-0.060	-0.132
0.013	-0.053	-0.135
0.011	-0.069	-0.119
0.020	-0.063	-0.108
0.008	-0.083	-0.109
0.011	-0.086	-0.105
0.011	-0.060	-0.113
0.013	-0.071	-0.114
0.014	-0.071	-0.109
0.007	-0.054	-0.133
0.013	-0.063	-0.121
0.002	-0.060	-0.120
0.012	-0.072	-0.112
0.013	-0.073	-0.137
0.004	-0.055	-0.151
0.009	-0.060	-0.161
0.006	-0.059	-0.105
0.004	-0.055	-0.122
0.016	-0.048	-0.115
0.017	-0.079	-0.134
0.010	-0.073	-0.105
0.008	-0.054	-0.140
0.014	-0.073	-0.142
0.006	-0.056	-0.135
0.010	-0.062	-0.096
0.013	-0.063	-0.112
0.011	-0.103	-0.114
0.007	-0.069	-0.114
0.010	-0.076	-0.115
0.008	-0.050	-0.099
0.026	-0.061	-0.110
0.015	-0.079	-0.132
0.018	-0.071	-0.093
0.014	-0.071	-0.087
0.002	-0.060	-0.107
0.005	-0.047	-0.133
0.015	-0.079	-0.142
0.008	-0.059	-0.133
0.014	-0.046	-0.141
0.008	-0.033	-0.110
-0.001	-0.046	-0.122
0.004	-0.045	-0.140
0.007	-0.060	-0.143
0.007	-0.056	-0.118
0.000	-0.086	-0.123
0.014	-0.059	-0.117
