# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
223	-89.32	0.07617	0.0258543	0.0869855	-0.0227168	
224	-89.82	0.07617	0.0258543	0.0957655	-0.0227168	
225	-90.52	0.07617	0.0258543	0.102112	-0.0227168	
226	-91.02	0.07617	0.0258543	0.104578	-0.0227168	
227	-91.82	0.07617	0.0258543	0.0973768	-0.0227168	
228	-92.62	0.07617	0.0258543	0.0909644	-0.0227168	
229	-93.32	0.07617	0.0258543	0.0830065	-0.0227168	
230	-93.92	0.07617	0.0258543	0.0905698	-0.0227168	
231	-94.72	0.07617	0.0258543	0.0861305	-0.0227168	
232	-95.02	0.07617	0.0258543	0.0825462	-0.0227168	
233	-96.12	0.07617	0.0258543	0.085703	-0.0227168	
234	-97.02	0.07617	0.0258543	0.0900108	-0.0227168	
235	-97.72	0.07617	0.0258543	0.0854071	-0.0227168	
236	-98.52	0.07617	0.0258543	0.0789289	-0.0227168	
237	-99.42	0.07617	0.0258543	0.0805074	-0.0227168	
238	-100.32	0.07617	0.0258543	0.087117	-0.0227168	
239	-101.62	0.07617	0.0258543	0.0798497	-0.0227168	
240	-102.32	0.07617	0.0258543	0.0867224	-0.0227168	
241	-103.52	0.07617	0.0258543	0.0904383	-0.0227168	
242	-104.42	0.07617	0.0258543	0.07324	-0.0227168	
243	-105.72	0.07617	0.0258543	0.0894847	-0.0227168	
244	-106.82	0.07617	0.0258543	0.0802443	-0.0227168	
245	-108.22	0.07617	0.0258543	0.0817898	-0.0227168	
246	-109.02	0.07617	0.0258543	0.0786659	-0.0227168	
247	-110.22	0.07617	0.0258543	0.0768901	-0.0227168	
248	-110.92	0.07617	0.0258543	0.0878734	-0.0227168	
249	-111.82	0.07617	0.0258543	0.0806389	-0.0227168	
250	-112.92	0.07617	0.0258543	0.0716945	-0.0227168	
251	-114.12	0.07617	0.0258543	0.0838286	-0.0227168	
252	-115.02	0.07617	0.0258543	0.0760023	-0.0227168	
253	-115.42	0.07617	0.0258543	0.0755748	-0.0227168	
254	-117.42	0.07617	0.0258543	0.0748185	-0.0227168	
255	-118.02	0.07617	0.0258543	0.0733387	-0.0227168	
256	-118.52	0.07617	0.0258543	0.0830394	-0.0227168	
257	-119.32	0.07617	0.0258543	0.0754761	-0.0227168	
258	-120.12	0.07617	0.0258543	0.0803758	-0.0227168	
259	-120.72	0.07617	0.0258543	0.0854728	-0.0227168	
260	-121.52	0.07617	0.0258543	0.0699188	-0.0227168	
261	-122.12	0.07617	0.0258543	0.0856701	-0.0227168	
262	-122.92	0.07617	0.0258543	0.0857359	-0.0227168	
263	-123.72	0.07617	0.0258543	0.0808033	-0.0227168	
264	-124.62	0.07617	0.0258543	0.0887941	-0.0227168	
265	-125.52	0.07617	0.0258543	0.0803758	-0.0227168	
266	-126.22	0.07617	0.0258543	0.079488	-0.0227168	
267	-126.92	0.07617	0.0258543	0.0687349	-0.0227168	
268	-128.12	0.07617	0.0258543	0.0854728	-0.0227168	
269	-128.92	0.07617	0.0258543	0.0825133	-0.0227168	
270	-129.62	0.07617	0.0258543	0.0783699	-0.0227168	
271	-130.22	0.07617	0.0258543	0.0727139	-0.0227168	
272	-131.02	0.07617	0.0258543	0.0773834	-0.0227168	
273	-132.12	0.07617	0.0258543	0.0761996	-0.0227168	
274	-133.02	0.07617	0.0258543	0.0640325	-0.0227168	
275	-133.52	0.07617	0.0258543	0.0738648	-0.0227168	
276	-134.22	0.07617	0.0258543	0.0797839	-0.0227168	
277	-135.32	0.07617	0.0258543	0.0757721	-0.0227168	
278	-136.12	0.07617	0.0258543	0.0686363	-0.0227168	
279	-136.72	0.07617	0.0258543	0.0697872	-0.0227168	
280	-137.72	0.07617	0.0258543	0.0747856	-0.0227168	
281	-138.52	0.07617	0.0258543	0.0663673	-0.0227168	
282	-139.42	0.07617	0.0258543	0.0630789	-0.0227168	
283	-140.02	0.07617	0.0258543	0.0655452	-0.0227168	
284	-141.52	0.07617	0.0258543	0.0584423	-0.0227168	
285	-142.22	0.07617	0.0258543	0.063046	-0.0227168	
286	-143.02	0.07617	0.0258543	0.0772847	-0.0227168	
287	-144.02	0.07617	0.0258543	0.0591328	-0.0227168	
288	-144.62	0.07617	0.0258543	0.0629145	-0.0227168	
289	-145.52	0.07617	0.0258543	0.0555814	-0.0227168	
290	-146.12	0.07617	0.0258543	0.0662358	-0.0227168	
291	-147.22	0.07617	0.0258543	0.0627829	-0.0227168	
292	-147.72	0.07617	0.0258543	0.0662029	-0.0227168	
293	-148.52	0.07617	0.0258543	0.0567652	-0.0227168	
294	-149.22	0.07617	0.0258543	0.0712341	-0.0227168	
295	-150.22	0.07617	0.0258543	0.078074	-0.0227168	
296	-150.72	0.07617	0.0258543	0.0652492	-0.0227168	
297	-151.52	0.07617	0.0258543	0.0738648	-0.0227168	
298	-152.12	0.07617	0.0258543	0.061632	-0.0227168	
299	-153.12	0.07617	0.0258543	0.0722535	-0.0227168	
300	-153.62	0.07617	0.0258543	0.0745554	-0.0227168	
301	-154.42	0.07617	0.0258543	0.0744896	-0.0227168	
302	-155.42	0.07617	0.0258543	0.0699845	-0.0227168	
303	-156.42	0.07617	0.0258543	0.0715301	-0.0227168	
304	-156.92	0.07617	0.0258543	0.082875	-0.0227168	
305	-157.62	0.07617	0.0258543	0.0727797	-0.0227168	
306	-158.12	0.07617	0.0258543	0.0790605	-0.0227168	
307	-159.22	0.07617	0.0258543	0.0837958	-0.0227168	
308	-159.62	0.07617	0.0258543	0.0765942	-0.0227168	
309	-160.22	0.07617	0.0258543	0.0683732	-0.0227168	
310	-161.02	0.07617	0.0258543	0.0683403	-0.0227168	
311	-162.02	0.07617	0.0258543	0.0807376	-0.0227168	
312	-162.62	0.07617	0.0258543	0.0819543	-0.0227168	
313	-163.22	0.07617	0.0258543	0.0736017	-0.0227168	
314	-164.12	0.07617	0.0258543	0.0899779	-0.0227168	
315	-165.02	0.07617	0.0258543	0.0751473	-0.0227168	
316	-165.92	0.07617	0.0258543	0.0774492	-0.0227168	
317	-166.42	0.07617	0.0258543	0.0786988	-0.0227168	
318	-167.62	0.07617	0.0258543	0.0780082	-0.0227168	
319	-167.62	0.07617	0.0258543	0.0691624	-0.0227168	
320	-169.12	0.07617	0.0258543	0.0690309	-0.0227168	
321	-169.72	0.07617	0.0258543	0.0675511	-0.0227168	
