# Title:	Delay with 18 V static at n=27, 10 dB on MW Attn, AM = 1.4.
# Note:	Delay scan at n=27 with +9 V Bot, -9 V Top applied static field. 10 dB on MW Attn, 31.5 dB on PM Attn, PM = 1.4. Low-frequency Stark state of 3d3/2 -> 27f targeted.
# Type:	Delay
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361361.2 GHz
# Laser Mod:	NaN
# Laser Mod Attn:	31.5 dB
# MW Attn:	10.5 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-90 mV
# Static:	+9 V Bot, -9V Top
# Static Off:	NaN
i	d	n	nb	s	sb
371.000	97000.000	1.000	0.000	0.074	-0.016
372.000	97667.000	1.000	0.000	0.089	-0.016
373.000	98333.000	1.000	0.000	0.096	-0.016
374.000	99000.000	1.000	0.000	0.084	-0.016
375.000	99667.000	1.000	0.000	0.083	-0.016
376.000	100333.000	1.000	0.000	0.081	-0.016
377.000	101000.000	1.000	0.000	0.105	-0.016
378.000	101667.000	1.000	0.000	0.082	-0.016
379.000	102333.000	1.000	0.000	0.086	-0.016
380.000	103000.000	1.000	0.000	0.072	-0.016
381.000	103667.000	1.000	0.000	0.088	-0.016
382.000	104333.000	1.000	0.000	0.071	-0.016
383.000	105000.000	1.000	0.000	0.073	-0.016
384.000	105667.000	1.000	0.000	0.067	-0.016
385.000	106333.000	1.000	0.000	0.069	-0.016
386.000	107000.000	1.000	0.000	0.069	-0.016
387.000	107667.000	1.000	0.000	0.066	-0.016
388.000	108333.000	1.000	0.000	0.059	-0.016
389.000	109000.000	1.000	0.000	0.064	-0.016
390.000	109667.000	1.000	0.000	0.073	-0.016
391.000	110333.000	1.000	0.000	0.060	-0.016
392.000	111000.000	1.000	0.000	0.066	-0.016
393.000	111667.000	1.000	0.000	0.074	-0.016
394.000	112333.000	1.000	0.000	0.070	-0.016
395.000	113000.000	1.000	0.000	0.084	-0.016
396.000	113667.000	1.000	0.000	0.088	-0.016
397.000	114333.000	1.000	0.000	0.085	-0.016
398.000	115000.000	1.000	0.000	0.085	-0.016
399.000	115667.000	1.000	0.000	0.079	-0.016
400.000	116333.000	1.000	0.000	0.079	-0.016
401.000	117000.000	1.000	0.000	0.075	-0.016
402.000	117667.000	1.000	0.000	0.095	-0.016
403.000	118333.000	1.000	0.000	0.076	-0.016
404.000	119000.000	1.000	0.000	0.070	-0.016
405.000	119667.000	1.000	0.000	0.058	-0.016
406.000	120333.000	1.000	0.000	0.056	-0.016
407.000	121000.000	1.000	0.000	0.066	-0.016
408.000	121667.000	1.000	0.000	0.055	-0.016
409.000	122333.000	1.000	0.000	0.052	-0.016
410.000	123000.000	1.000	0.000	0.060	-0.016
411.000	123667.000	1.000	0.000	0.061	-0.016
412.000	124333.000	1.000	0.000	0.065	-0.016
413.000	125000.000	1.000	0.000	0.058	-0.016
414.000	125667.000	1.000	0.000	0.064	-0.016
415.000	126333.000	1.000	0.000	0.075	-0.016
416.000	127000.000	1.000	0.000	0.067	-0.016
417.000	127667.000	1.000	0.000	0.077	-0.016
418.000	128333.000	1.000	0.000	0.082	-0.016
419.000	129000.000	1.000	0.000	0.082	-0.016
420.000	129667.000	1.000	0.000	0.079	-0.016
421.000	130333.000	1.000	0.000	0.088	-0.016
422.000	131000.000	1.000	0.000	0.091	-0.016
423.000	131667.000	1.000	0.000	0.080	-0.016
424.000	132333.000	1.000	0.000	0.088	-0.016
425.000	133000.000	1.000	0.000	0.076	-0.016
426.000	133667.000	1.000	0.000	0.075	-0.016
427.000	134333.000	1.000	0.000	0.072	-0.016
428.000	135000.000	1.000	0.000	0.071	-0.016
429.000	135667.000	1.000	0.000	0.062	-0.016
430.000	136333.000	1.000	0.000	0.065	-0.016
431.000	137000.000	1.000	0.000	0.066	-0.016
432.000	137667.000	1.000	0.000	0.057	-0.016
433.000	138333.000	1.000	0.000	0.059	-0.016
434.000	139000.000	1.000	0.000	0.071	-0.016
435.000	139667.000	1.000	0.000	0.065	-0.016
436.000	140333.000	1.000	0.000	0.066	-0.016
437.000	141000.000	1.000	0.000	0.059	-0.016
438.000	141667.000	1.000	0.000	0.078	-0.016
439.000	142333.000	1.000	0.000	0.075	-0.016
440.000	143000.000	1.000	0.000	0.078	-0.016
441.000	143667.000	1.000	0.000	0.092	-0.016
442.000	144333.000	1.000	0.000	0.089	-0.016
443.000	145000.000	1.000	0.000	0.084	-0.016
444.000	145667.000	1.000	0.000	0.097	-0.016
445.000	146333.000	1.000	0.000	0.078	-0.016
446.000	147000.000	1.000	0.000	0.097	-0.016
447.000	147667.000	1.000	0.000	0.078	-0.016
448.000	148333.000	1.000	0.000	0.081	-0.016
449.000	149000.000	1.000	0.000	0.070	-0.016
